int 0,empty 1,string2 2,string2 3,int 4,int 5,int 6,int 7,int 8,int 9,int 10,int 11,int 12,int 13,int 14,int 15,int 16,int 17,empty 18,bool 19,bool 20,bool 21,bool 22,bool 23,bool 24,bool 25,bool 26,bool 27,bool 28,bool 29,bool 30,bool 31,bool 32,bool 33,bool 34,bool 35,bool 36,bool 37,bool 38,bool 39,bool 40,bool 41,bool 42,bool 43,bool 44,bool 45,bool 46,bool 47,bool 48,bool 49,bool 50,int 51,bool 52,bool 53,bool 54,bool 55,bool 56,bool 57,bool 58,bool 59,bool 60,int 61,int 62,int 63,int 64,int 65,int 66,int 67,int 68,int 69,int 70,int 71,int 72,empty 73,int 74,int 75,empty 76,int 77,int 78,empty 79,int 80,int 81,empty 82,int 83,int 84,empty 85,int 86,int 87,empty 88,int 89,int 90,empty 91,int 92,int 93,empty 94,int 95,int 96,empty 97,int 98,int 99,empty 100,int 101,int 102,empty 103,int 104,int 105,empty 106,int 107,int 108,empty 109,int 110,int 111,empty 112,int 113,int 114,empty 115,int 116,int 117,empty 118,int 119,int 120,int 121,int 122,float 123,bool 124,bool 125,int 126,empty 127,int 128,int 129,int 130,int 131,int 132,int 133,int 134,int 135
459,"","char_TUNOMON_TITAMON","chr438",2,1,6,3,1,1,0,1,0,0,3,3,0,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,99,385,160,205,150,100,115,140,13,24381,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30161,"",5,0,"",1,0,"",1,0,"",1,1,1,1,0,1,0,24381,"",239,151,51,-1,459,-1,0,-1
461,"","char_SKULLMAMMON","chr461",6,0,0,0,1,0,3,0,0,0,0,0,1,3,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,99,1910,560,1580,1527,445,347,675,1,24611,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,32201,"",2,30283,"",25,30163,"",35,30183,"",45,3,2,8,0,1,0,24611,"",0,0,0,324,461,-1,0,-1
463,"","char_BLIMPMON","chr463",4,0,1,0,1,0,0,0,3,1,3,0,0,0,"",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,99,1148,584,175,295,270,330,215,16,24631,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,32111,"",2,32071,"",15,34011,"",25,0,"",1,2,2,7,0,1,0,24631,"",146,91,51,134,463,-1,0,-1
465,"","char_MASTERBLIMPMON","chr465",5,0,1,0,1,0,0,0,3,1,3,0,0,0,"",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,99,2380,827,224,445,515,744,437,16,24652,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,34021,"",2,30022,"",20,32241,"",30,30323,"",40,2,2,7,0,1,0,24651,"",129,144,154,257,465,-1,0,-1
466,"","char_DORIMON","chr466",2,0,6,0,3,0,0,1,1,3,1,3,0,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,385,224,170,130,130,125,130,1,24661,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30011,"",5,0,"",1,0,"",1,0,"",1,1,1,1,0,1,0,24661,"",80,135,179,14,466,-1,0,-1
474,"","char_DINOHUMON","chr474",4,0,1,0,0,3,3,0,0,1,1,0,0,0,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,749,360,365,335,195,330,220,13,24741,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30181,"",2,34021,"",15,34011,"",25,0,"",1,2,2,3,0,1,0,24741,"",0,0,0,127,474,-1,0,-1
479,"","char_LOADERLIOMON","chr479",5,0,0,0,0,0,0,1,0,1,3,3,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,99,1155,616,935,615,630,525,720,1,24791,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30242,"",2,32111,"",20,30185,"",30,32061,"",40,2,2,3,0,1,0,24791,"",0,0,0,228,479,-1,0,-1
484,"","char_JEWELBEEMON","chr484",5,0,0,0,1,0,1,0,3,0,3,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,99,1631,864,1235,560,730,565,1045,7,24841,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30072,"",2,34061,"",20,32021,"",30,30185,"",40,2,2,3,0,1,0,24841,"",238,236,203,211,484,-1,0,-1
489,"","char_AGUMON_KIZUNA","chr489",7,0,5,0,4,1,2,0,0,1,3,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,99,2800,1440,1500,1000,900,900,1150,1,24891,"",1,24892,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30013,"",2,30036,"",25,32011,"",35,34091,"",45,4,2,3,0,1,0,24891,"",0,0,0,449,489,-1,0,-1
490,"","char_GABUMON_KIZUNA","chr490",7,0,5,0,0,0,4,1,2,1,0,3,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,99,2660,1600,1250,1250,1000,900,1150,13,24901,"",1,24902,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30023,"",2,30113,"",25,32021,"",35,31032,"",45,4,2,3,0,1,0,24901,"",80,135,179,451,490,-1,0,-1
491,"","char_GREATGRYZMON","chr491",5,0,0,0,3,1,0,0,0,1,0,3,0,0,"",0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,965,672,635,820,695,755,575,13,24911,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,34061,"",2,32081,"",20,30092,"",30,34071,"",40,2,2,3,0,1,0,24841,"",80,135,179,207,491,-1,0,-1
492,"","char_CHARISMON","chr492",6,0,2,1,2,0,3,0,0,0,0,3,0,0,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,1631,872,1235,560,730,565,1045,7,24921,"",1,24922,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,32111,"",2,30253,"",25,34021,"",35,30313,"",45,3,2,3,0,1,0,24851,"",0,0,0,376,492,-1,0,-1
510,"","char_PYOCOMON","chr510",2,0,6,0,1,0,1,0,0,0,3,1,3,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,99,399,192,150,140,170,125,130,4,25101,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30081,"",5,0,"",1,0,"",1,0,"",1,1,1,2,0,1,0,25101,"",254,208,238,17,510,-1,0,-1
512,"","char_TANEMON","chr512",2,0,6,0,1,0,1,3,0,0,3,1,3,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,99,385,192,165,140,155,120,130,13,25121,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30071,"",5,0,"",1,0,"",1,0,"",1,1,1,2,0,1,0,25121,"",178,186,78,10,512,-1,0,-1
514,"","char_PUKAMON","chr514",2,0,6,0,1,3,3,0,0,1,3,1,0,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,315,336,80,120,205,165,130,16,25141,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30111,"",5,0,"",1,0,"",1,0,"",1,1,1,1,0,1,0,25141,"",143,128,128,18,514,-1,0,-1
515,"","char_NYAROMON","chr515",2,0,6,0,1,1,0,3,3,0,0,0,1,3,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,99,280,416,80,105,210,140,185,10,25151,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30261,"",5,0,"",1,0,"",1,0,"",1,1,1,2,0,1,0,25151,"",248,243,116,15,515,-1,0,-1
548,"","char_YUNIMON","chr548",4,0,0,0,0,0,0,0,3,0,1,0,3,1,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,1,99,630,520,225,175,405,275,300,4,25481,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,31011,"",2,31041,"",15,30272,"",25,0,"",1,2,2,3,0,1,0,25481,"",196,196,205,106,548,-1,0,-1
563,"","char_ELECMON","chr563",3,0,1,0,0,1,1,0,3,3,0,0,0,0,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,99,518,384,180,165,205,165,195,4,25631,"",2,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30141,"",2,30151,"",10,0,"",0,0,"",1,1,1,1,0,1,0,25631,"",229,106,77,-1,563,-1,0,-1
564,"","char_ELECMON","chr564",3,0,1,0,0,1,1,0,3,3,0,0,0,0,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,99,560,360,180,165,205,165,205,4,25641,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30141,"",2,30151,"",10,0,"",0,0,"",1,1,1,1,0,1,0,25641,"",229,106,77,40,564,-1,0,-1
567,"","char_PAGUMON","chr567",2,0,6,0,1,3,3,1,0,1,3,0,0,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,99,294,384,110,100,200,135,180,10,25671,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30321,"",5,0,"",1,0,"",1,0,"",1,1,1,1,0,1,0,25671,"",170,175,188,16,567,-1,0,-1
569,"","char_GAZIMON","chr569",3,0,2,0,1,0,3,0,3,0,1,0,0,0,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,99,546,240,330,110,140,145,245,1,25691,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30191,"",2,32051,"",10,0,"",0,0,"",1,1,1,1,0,1,0,25691,"",177,177,203,62,569,-1,0,-1
573,"","char_HYOKOMON","chr573",3,0,0,0,0,3,3,1,0,0,1,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,503,264,280,200,205,205,280,7,25731,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30141,"",2,30151,"",10,0,"",0,0,"",1,1,1,1,0,1,0,25731,"",0,0,0,31,573,-1,0,-1
574,"","char_BURAIMON","chr574",4,0,0,0,0,0,3,0,1,1,3,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,784,424,375,260,270,260,380,7,25741,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,31011,"",2,31041,"",15,30272,"",25,0,"",1,2,2,3,0,1,0,25741,"",0,0,0,102,574,-1,0,-1
575,"","char_BUTEN","chr575",5,0,0,0,3,1,0,1,0,3,0,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,1281,688,795,605,575,600,805,7,25751,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,33011,"",2,30292,"",20,32221,"",30,30322,"",40,2,2,3,0,1,0,25751,"",0,0,0,218,575,-1,0,-1
576,"","char_NANOMON","chr576",5,0,2,1,0,3,3,0,0,1,0,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,99,1113,728,310,575,1240,825,510,4,25761,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30142,"",2,30232,"",20,33041,"",30,32221,"",40,2,2,7,0,1,0,25761,"",177,176,176,285,576,-1,0,-1
577,"","char_SHAMAMON","chr577",3,0,2,0,1,0,0,3,3,1,1,0,0,0,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,99,489,400,260,160,125,205,155,16,25771,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,32141,"",2,30301,"",10,0,"",0,0,"",1,1,1,1,0,1,0,25771,"",0,0,0,66,577,-1,0,-1
578,"","char_SNOWGOBURIMON","chr578",3,0,2,0,2,3,3,0,0,1,0,0,0,0,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,99,553,256,275,230,100,195,165,1,25781,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,32171,"",2,30124,"",10,0,"",0,0,"",1,1,1,1,0,1,0,25781,"",0,0,0,68,578,-1,0,-1
579,"","char_FUGAMON","chr579",4,0,2,0,3,1,1,0,0,0,3,0,0,0,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,99,756,496,405,225,245,260,220,1,25791,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30282,"",2,33011,"",15,30162,"",25,0,"",1,2,2,3,0,1,0,25791,"",0,0,0,163,579,-1,0,-1
580,"","char_HYOUGAMON","chr580",4,0,2,0,1,3,3,0,0,0,0,1,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,99,826,360,425,290,230,250,240,1,25801,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30331,"",2,34011,"",15,32141,"",25,0,"",1,2,2,3,0,1,0,25801,"",0,0,0,162,580,-1,0,-1
582,"","char_OTAMAMON","chr582",3,0,2,0,1,3,0,3,0,1,0,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,99,560,424,70,145,345,275,190,4,25821,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30051,"",2,30061,"",10,0,"",0,0,"",1,1,1,1,0,1,0,25821,"",105,101,129,61,582,-1,0,-1
584,"","char_FANTOMON","chr584",5,0,2,0,1,0,3,0,0,0,0,0,1,3,"",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,99,944,712,530,647,1105,907,705,4,25841,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,33011,"",2,30292,"",20,32221,"",30,30322,"",40,2,2,6,0,1,0,25841,"",134,139,148,286,584,-1,0,-1
586,"","char_FLYMON","chr586",4,0,2,0,1,0,0,3,3,0,1,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,99,525,424,445,245,280,200,375,7,25861,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30192,"",2,30072,"",15,30132,"",25,0,"",1,2,3,8,0,1,0,25861,"",211,195,72,164,586,-1,0,-1
588,"","char_MAMMON","chr588",5,0,0,0,1,0,3,0,0,1,3,0,0,0,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,99,1603,688,725,685,750,615,450,4,25881,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30112,"",2,30162,"",20,30182,"",30,32081,"",40,2,2,8,0,1,0,25881,"",156,106,72,222,588,-1,0,-1
590,"","char_RAREMON","chr590",4,0,2,0,1,3,0,0,0,0,0,0,1,3,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,99,1225,264,280,340,245,373,200,1,25901,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30042,"",2,34021,"",15,30062,"",25,0,"",1,2,2,6,0,1,0,25901,"",142,156,188,171,590,-1,0,-1
592,"","char_DOKUGUMON","chr592",4,0,2,0,1,0,0,3,1,0,3,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,99,700,408,355,270,340,205,365,7,25921,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30091,"",2,30082,"",15,32181,"",25,0,"",1,2,2,8,0,1,0,25921,"",0,0,0,158,592,-1,0,-1
594,"","char_GIZAMON","chr594",3,0,2,0,0,3,0,0,3,1,1,0,0,0,"",0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,99,496,272,245,200,280,200,160,4,25941,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30041,"",2,32011,"",10,0,"",0,0,"",1,1,1,1,0,1,0,25941,"",191,77,14,63,594,-1,0,-1
595,"","char_GOTTSUMON","chr595",3,0,1,0,0,3,0,1,1,0,4,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,99,475,272,220,305,255,230,180,13,25951,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,32021,"",2,30171,"",10,0,"",0,0,"",1,1,1,1,0,1,0,25951,"",132,145,138,46,595,-1,0,-1
596,"","char_PUMPMON","chr596",5,0,1,0,1,0,0,3,0,0,3,1,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,99,1456,624,620,485,775,605,590,4,25961,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30292,"",2,33061,"",20,30092,"",30,32161,"",40,2,1,1,0,1,0,25961,"",207,140,36,251,596,-1,0,-1
597,"","char_SNIMON","chr597",4,0,0,0,1,0,0,3,1,0,0,3,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,99,658,376,390,315,305,250,350,7,25971,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30094,"",2,30072,"",15,32141,"",25,0,"",1,2,2,8,0,1,0,25971,"",0,0,0,94,597,-1,0,-1
598,"","char_TUSKMON","chr598",4,0,2,0,0,0,1,1,0,3,3,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,99,902,368,430,365,155,205,315,1,25981,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30162,"",2,30312,"",15,32071,"",25,0,"",1,2,2,3,0,1,0,25981,"",65,77,45,155,598,-1,0,-1
600,"","char_VENOMMYOTISMON","chr600",6,0,2,0,3,0,0,0,0,1,0,0,1,3,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,99,1917,776,1165,515,970,670,765,1,26001,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,32021,"",2,30283,"",25,32221,"",35,30013,"",45,3,2,3,0,1,0,26001,"",131,39,26,371,600,-1,0,-1
601,"","char_WITCHMON","chr601",4,0,1,0,0,3,0,1,3,0,1,0,0,0,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,99,672,440,155,180,565,345,310,4,26011,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30202,"",2,30061,"",15,30212,"",25,0,"",1,2,3,4,0,1,0,26011,"",160,34,19,113,601,-1,0,-1
602,"","char_MISTYMON","chr602",5,0,2,0,3,3,0,0,0,1,1,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,15,1,99,944,760,615,575,955,740,580,4,26021,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,32061,"",2,30292,"",20,30032,"",30,34041,"",40,2,2,3,0,1,0,26021,"",0,0,0,292,602,-1,0,-1
603,"","char_MEDIEVALDUKEMON","chr603",6,0,1,3,0,0,1,0,3,1,0,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,1,99,1351,728,690,960,1300,1005,825,4,26031,"",1,26032,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,32111,"",2,30203,"",25,32091,"",35,30023,"",45,3,2,3,0,1,0,26031,"",0,0,0,366,603,-1,0,-1
604,"","char_GRACENOVAMON","chr604",7,0,0,1,0,0,0,0,0,1,0,0,3,3,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,1,99,2303,984,1015,1015,1270,1015,965,4,26041,"",1,26042,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,33031,"",2,30263,"",25,31022,"",35,30313,"",45,4,2,3,0,1,0,26041,"",0,0,0,434,604,-1,0,-1
605,"","char_ANOMALOCARIMON","chr605",5,0,1,0,1,3,0,0,0,1,3,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12,1,99,1218,800,650,785,600,595,655,13,26051,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,33031,"",2,30312,"",20,30062,"",30,34071,"",40,2,2,3,0,1,0,26051,"",189,158,114,230,605,-1,0,-1
