int 0,int 1,empty 2,int 3,empty 4,int 5,int 6,int 7,int 8,int 9,int 10
1031,224,"",192,"",0,-1,-1,-1,-1,-1
1032,224,"",960,"",0,-1,-1,-1,-1,-1
1033,225,"",186,"",0,-1,-1,-1,-1,-1
1034,225,"",136,"",0,-1,-1,-1,-1,-1
1035,225,"",772,"",0,-1,-1,-1,-1,-1
1036,225,"",139,"",0,-1,-1,-1,-1,-1
1037,225,"",169,"",0,-1,-1,-1,-1,-1
1038,225,"",899,"",0,-1,-1,-1,-1,-1
1039,226,"",95,"",0,-1,-1,-1,-1,-1
1040,226,"",51,"",0,-1,-1,-1,-1,-1
1041,226,"",609,"",0,-1,-1,-1,-1,-1
1042,226,"",868,"",0,-1,-1,-1,-1,-1
1043,226,"",171,"",0,-1,-1,-1,-1,-1
1044,226,"",932,"",0,-1,-1,-1,-1,-1
1045,227,"",390,"",0,-1,-1,-1,-1,-1
1046,227,"",55,"",0,-1,-1,-1,-1,-1
1047,227,"",128,"",0,-1,-1,-1,-1,-1
1048,227,"",960,"",0,-1,-1,-1,-1,-1
1049,227,"",594,"",0,-1,-1,-1,-1,-1
1050,227,"",755,"",0,-1,-1,-1,-1,-1
1051,228,"",232,"",0,-1,-1,-1,-1,-1
1052,228,"",411,"",0,-1,-1,-1,-1,-1
1053,228,"",731,"",0,-1,-1,-1,-1,-1
1054,228,"",883,"",0,-1,-1,-1,-1,-1
1055,228,"",235,"",0,-1,-1,-1,-1,-1
1056,228,"",404,"",0,-1,-1,-1,-1,-1
1057,229,"",301,"",0,-1,-1,-1,-1,-1
1058,229,"",435,"",0,-1,-1,-1,-1,-1
1059,229,"",757,"",0,-1,-1,-1,-1,-1
1060,229,"",775,"",0,-1,-1,-1,-1,-1
1061,229,"",632,"",0,-1,-1,-1,-1,-1
1062,229,"",227,"",0,-1,-1,-1,-1,-1
1063,230,"",609,"",0,-1,-1,-1,-1,-1
1064,230,"",994,"",0,-1,-1,-1,-1,-1
1065,230,"",812,"",0,-1,-1,-1,-1,-1
1066,230,"",32,"",0,-1,-1,-1,-1,-1
1067,230,"",52,"",0,-1,-1,-1,-1,-1
1068,230,"",211,"",0,-1,-1,-1,-1,-1
1069,231,"",778,"",0,-1,-1,-1,-1,-1
1070,231,"",176,"",0,-1,-1,-1,-1,-1
1071,231,"",423,"",0,-1,-1,-1,-1,-1
1072,231,"",363,"",0,-1,-1,-1,-1,-1
1073,231,"",458,"",0,-1,-1,-1,-1,-1
1074,231,"",19,"",0,-1,-1,-1,-1,-1
1075,232,"",994,"",0,-1,-1,-1,-1,-1
1076,232,"",434,"",0,-1,-1,-1,-1,-1
1077,232,"",15,"",0,-1,-1,-1,-1,-1
1078,232,"",600,"",0,-1,-1,-1,-1,-1
1079,232,"",399,"",0,-1,-1,-1,-1,-1
1080,232,"",716,"",0,-1,-1,-1,-1,-1
1081,233,"",979,"",0,-1,-1,-1,-1,-1
1082,233,"",776,"",0,-1,-1,-1,-1,-1
1083,233,"",813,"",0,-1,-1,-1,-1,-1
1084,233,"",907,"",0,-1,-1,-1,-1,-1
1085,233,"",465,"",0,-1,-1,-1,-1,-1
1086,233,"",73,"",0,-1,-1,-1,-1,-1
1087,234,"",681,"",0,-1,-1,-1,-1,-1
1088,234,"",171,"",0,-1,-1,-1,-1,-1
1089,234,"",317,"",0,-1,-1,-1,-1,-1
1090,234,"",979,"",0,-1,-1,-1,-1,-1
1091,234,"",36,"",0,-1,-1,-1,-1,-1
1092,234,"",382,"",0,-1,-1,-1,-1,-1
1093,235,"",754,"",0,-1,-1,-1,-1,-1
1094,235,"",47,"",0,-1,-1,-1,-1,-1
1095,235,"",588,"",0,-1,-1,-1,-1,-1
1096,235,"",71,"",0,-1,-1,-1,-1,-1
1097,235,"",702,"",0,-1,-1,-1,-1,-1
1098,235,"",607,"",0,-1,-1,-1,-1,-1
1099,237,"",614,"",0,-1,-1,-1,-1,-1
1100,237,"",875,"",0,-1,-1,-1,-1,-1
1101,237,"",80,"",0,-1,-1,-1,-1,-1
1102,237,"",811,"",0,-1,-1,-1,-1,-1
1103,237,"",801,"",0,-1,-1,-1,-1,-1
1104,237,"",465,"",0,-1,-1,-1,-1,-1
1105,239,"",879,"",0,-1,-1,-1,-1,-1
1106,239,"",413,"",0,-1,-1,-1,-1,-1
1107,239,"",209,"",0,-1,-1,-1,-1,-1
1108,239,"",435,"",0,-1,-1,-1,-1,-1
1109,239,"",970,"",0,-1,-1,-1,-1,-1
1110,239,"",377,"",0,-1,-1,-1,-1,-1
1111,240,"",741,"",0,-1,-1,-1,-1,-1
1112,240,"",956,"",0,-1,-1,-1,-1,-1
1113,240,"",604,"",0,-1,-1,-1,-1,-1
1114,240,"",173,"",0,-1,-1,-1,-1,-1
1115,240,"",26,"",0,-1,-1,-1,-1,-1
1116,240,"",306,"",0,-1,-1,-1,-1,-1
1117,241,"",70,"",0,-1,-1,-1,-1,-1
1118,241,"",966,"",0,-1,-1,-1,-1,-1
1119,241,"",569,"",0,-1,-1,-1,-1,-1
1120,241,"",104,"",0,-1,-1,-1,-1,-1
1121,241,"",428,"",0,-1,-1,-1,-1,-1
1122,241,"",68,"",0,-1,-1,-1,-1,-1
1123,242,"",494,"",0,-1,-1,-1,-1,-1
1124,242,"",234,"",0,-1,-1,-1,-1,-1
1125,242,"",98,"",0,-1,-1,-1,-1,-1
1126,242,"",868,"",0,-1,-1,-1,-1,-1
1127,242,"",19,"",0,-1,-1,-1,-1,-1
1128,242,"",933,"",0,-1,-1,-1,-1,-1
1129,301,"",401,"",0,-1,-1,-1,-1,-1
1130,301,"",928,"",0,-1,-1,-1,-1,-1
1131,301,"",914,"",0,-1,-1,-1,-1,-1
1132,301,"",242,"",0,-1,-1,-1,-1,-1
1133,301,"",629,"",0,-1,-1,-1,-1,-1
1134,301,"",887,"",0,-1,-1,-1,-1,-1
1135,302,"",139,"",0,-1,-1,-1,-1,-1
1136,302,"",82,"",0,-1,-1,-1,-1,-1
1137,302,"",733,"",0,-1,-1,-1,-1,-1
1138,302,"",409,"",0,-1,-1,-1,-1,-1
1139,302,"",171,"",0,-1,-1,-1,-1,-1
1140,302,"",811,"",0,-1,-1,-1,-1,-1
1141,303,"",732,"",0,-1,-1,-1,-1,-1
1142,303,"",30,"",0,-1,-1,-1,-1,-1
1143,303,"",72,"",0,-1,-1,-1,-1,-1
1144,303,"",13,"",0,-1,-1,-1,-1,-1
1145,303,"",971,"",0,-1,-1,-1,-1,-1
1146,303,"",801,"",0,-1,-1,-1,-1,-1
1147,304,"",73,"",0,-1,-1,-1,-1,-1
1148,304,"",58,"",0,-1,-1,-1,-1,-1
1149,304,"",578,"",0,-1,-1,-1,-1,-1
1150,304,"",867,"",0,-1,-1,-1,-1,-1
1151,304,"",610,"",0,-1,-1,-1,-1,-1
1152,304,"",97,"",0,-1,-1,-1,-1,-1
1153,305,"",58,"",0,-1,-1,-1,-1,-1
1154,305,"",867,"",0,-1,-1,-1,-1,-1
1155,305,"",402,"",0,-1,-1,-1,-1,-1
1156,305,"",621,"",0,-1,-1,-1,-1,-1
1157,305,"",834,"",0,-1,-1,-1,-1,-1
1158,305,"",911,"",0,-1,-1,-1,-1,-1
1159,306,"",181,"",0,-1,-1,-1,-1,-1
1160,306,"",888,"",0,-1,-1,-1,-1,-1
1161,306,"",676,"",0,-1,-1,-1,-1,-1
1162,306,"",42,"",0,-1,-1,-1,-1,-1
1163,306,"",195,"",0,-1,-1,-1,-1,-1
1164,306,"",750,"",0,-1,-1,-1,-1,-1
1165,307,"",631,"",0,-1,-1,-1,-1,-1
1166,307,"",116,"",0,-1,-1,-1,-1,-1
1167,307,"",344,"",0,-1,-1,-1,-1,-1
1168,307,"",968,"",0,-1,-1,-1,-1,-1
1169,307,"",129,"",0,-1,-1,-1,-1,-1
1170,307,"",953,"",0,-1,-1,-1,-1,-1
1171,308,"",779,"",0,-1,-1,-1,-1,-1
1172,308,"",626,"",0,-1,-1,-1,-1,-1
1173,308,"",958,"",0,-1,-1,-1,-1,-1
1174,308,"",27,"",0,-1,-1,-1,-1,-1
1175,308,"",773,"",0,-1,-1,-1,-1,-1
1176,308,"",400,"",0,-1,-1,-1,-1,-1
1177,309,"",777,"",0,-1,-1,-1,-1,-1
1178,309,"",973,"",0,-1,-1,-1,-1,-1
1179,309,"",127,"",0,-1,-1,-1,-1,-1
1180,309,"",427,"",0,-1,-1,-1,-1,-1
1181,309,"",345,"",0,-1,-1,-1,-1,-1
1182,309,"",73,"",0,-1,-1,-1,-1,-1
1183,310,"",140,"",0,-1,-1,-1,-1,-1
1184,310,"",675,"",0,-1,-1,-1,-1,-1
1185,310,"",85,"",0,-1,-1,-1,-1,-1
1186,310,"",228,"",0,-1,-1,-1,-1,-1
1187,310,"",138,"",0,-1,-1,-1,-1,-1
1188,310,"",613,"",0,-1,-1,-1,-1,-1
1189,311,"",424,"",0,-1,-1,-1,-1,-1
1190,311,"",313,"",0,-1,-1,-1,-1,-1
1191,311,"",406,"",0,-1,-1,-1,-1,-1
1192,311,"",302,"",0,-1,-1,-1,-1,-1
1193,311,"",198,"",0,-1,-1,-1,-1,-1
1194,311,"",868,"",0,-1,-1,-1,-1,-1
1195,312,"",398,"",0,-1,-1,-1,-1,-1
1196,312,"",322,"",0,-1,-1,-1,-1,-1
1197,312,"",33,"",0,-1,-1,-1,-1,-1
1198,312,"",890,"",0,-1,-1,-1,-1,-1
1199,312,"",743,"",0,-1,-1,-1,-1,-1
1200,312,"",697,"",0,-1,-1,-1,-1,-1
1201,313,"",594,"",0,-1,-1,-1,-1,-1
1202,313,"",149,"",0,-1,-1,-1,-1,-1
1203,313,"",427,"",0,-1,-1,-1,-1,-1
1204,313,"",137,"",0,-1,-1,-1,-1,-1
1205,313,"",885,"",0,-1,-1,-1,-1,-1
1206,313,"",37,"",0,-1,-1,-1,-1,-1
1207,314,"",224,"",0,-1,-1,-1,-1,-1
1208,314,"",982,"",0,-1,-1,-1,-1,-1
1209,314,"",21,"",0,-1,-1,-1,-1,-1
1210,314,"",745,"",0,-1,-1,-1,-1,-1
1211,314,"",926,"",0,-1,-1,-1,-1,-1
1212,314,"",38,"",0,-1,-1,-1,-1,-1
1213,315,"",410,"",0,-1,-1,-1,-1,-1
1214,315,"",894,"",0,-1,-1,-1,-1,-1
1215,315,"",595,"",0,-1,-1,-1,-1,-1
1216,315,"",217,"",0,-1,-1,-1,-1,-1
1217,315,"",617,"",0,-1,-1,-1,-1,-1
1218,315,"",104,"",0,-1,-1,-1,-1,-1
1219,316,"",389,"",0,-1,-1,-1,-1,-1
1220,316,"",866,"",0,-1,-1,-1,-1,-1
1221,316,"",811,"",0,-1,-1,-1,-1,-1
1222,316,"",313,"",0,-1,-1,-1,-1,-1
1223,316,"",23,"",0,-1,-1,-1,-1,-1
1224,316,"",410,"",0,-1,-1,-1,-1,-1
1225,317,"",865,"",0,-1,-1,-1,-1,-1
1226,317,"",132,"",0,-1,-1,-1,-1,-1
1227,317,"",777,"",0,-1,-1,-1,-1,-1
1228,317,"",171,"",0,-1,-1,-1,-1,-1
1229,317,"",72,"",0,-1,-1,-1,-1,-1
1230,317,"",414,"",0,-1,-1,-1,-1,-1
1231,320,"",580,"",0,-1,-1,-1,-1,-1
1232,320,"",879,"",0,-1,-1,-1,-1,-1
1233,320,"",417,"",0,-1,-1,-1,-1,-1
1234,320,"",590,"",0,-1,-1,-1,-1,-1
1235,320,"",484,"",0,-1,-1,-1,-1,-1
1236,320,"",310,"",0,-1,-1,-1,-1,-1
1237,321,"",1,"",0,-1,-1,-1,-1,-1
1238,321,"",982,"",0,-1,-1,-1,-1,-1
1239,321,"",126,"",0,-1,-1,-1,-1,-1
1240,321,"",623,"",0,-1,-1,-1,-1,-1
1241,321,"",597,"",0,-1,-1,-1,-1,-1
1242,321,"",767,"",0,-1,-1,-1,-1,-1
1243,322,"",802,"",0,-1,-1,-1,-1,-1
1244,322,"",611,"",0,-1,-1,-1,-1,-1
1245,322,"",573,"",0,-1,-1,-1,-1,-1
1246,322,"",162,"",0,-1,-1,-1,-1,-1
1247,322,"",972,"",0,-1,-1,-1,-1,-1
1248,322,"",598,"",0,-1,-1,-1,-1,-1
1249,325,"",3,"",0,-1,-1,-1,-1,-1
1250,325,"",877,"",0,-1,-1,-1,-1,-1
1251,325,"",399,"",0,-1,-1,-1,-1,-1
1252,325,"",402,"",0,-1,-1,-1,-1,-1
1253,325,"",885,"",0,-1,-1,-1,-1,-1
1254,325,"",615,"",0,-1,-1,-1,-1,-1
1255,326,"",232,"",0,-1,-1,-1,-1,-1
1256,326,"",320,"",0,-1,-1,-1,-1,-1
1257,326,"",716,"",0,-1,-1,-1,-1,-1
1258,326,"",611,"",0,-1,-1,-1,-1,-1
1259,326,"",609,"",0,-1,-1,-1,-1,-1
1260,326,"",36,"",0,-1,-1,-1,-1,-1
1261,328,"",349,"",0,-1,-1,-1,-1,-1
1262,328,"",492,"",0,-1,-1,-1,-1,-1
1263,328,"",61,"",0,-1,-1,-1,-1,-1
1264,328,"",906,"",0,-1,-1,-1,-1,-1
1265,328,"",2,"",0,-1,-1,-1,-1,-1
1266,328,"",315,"",0,-1,-1,-1,-1,-1
1267,338,"",910,"",0,-1,-1,-1,-1,-1
1268,338,"",72,"",0,-1,-1,-1,-1,-1
1269,338,"",118,"",0,-1,-1,-1,-1,-1
1270,338,"",408,"",0,-1,-1,-1,-1,-1
1271,338,"",84,"",0,-1,-1,-1,-1,-1
1272,338,"",345,"",0,-1,-1,-1,-1,-1
1273,341,"",129,"",0,-1,-1,-1,-1,-1
1274,341,"",679,"",0,-1,-1,-1,-1,-1
1275,341,"",622,"",0,-1,-1,-1,-1,-1
1276,341,"",325,"",0,-1,-1,-1,-1,-1
1277,341,"",450,"",0,-1,-1,-1,-1,-1
1278,341,"",428,"",0,-1,-1,-1,-1,-1
1279,342,"",943,"",0,-1,-1,-1,-1,-1
1280,342,"",779,"",0,-1,-1,-1,-1,-1
1281,342,"",812,"",0,-1,-1,-1,-1,-1
1282,342,"",627,"",0,-1,-1,-1,-1,-1
1283,342,"",306,"",0,-1,-1,-1,-1,-1
1284,342,"",49,"",0,-1,-1,-1,-1,-1
1285,343,"",744,"",0,-1,-1,-1,-1,-1
1286,343,"",378,"",0,-1,-1,-1,-1,-1
1287,343,"",579,"",0,-1,-1,-1,-1,-1
1288,343,"",906,"",0,-1,-1,-1,-1,-1
1289,343,"",461,"",0,-1,-1,-1,-1,-1
1290,343,"",412,"",0,-1,-1,-1,-1,-1
1291,344,"",26,"",0,-1,-1,-1,-1,-1
1292,344,"",42,"",0,-1,-1,-1,-1,-1
1293,344,"",774,"",0,-1,-1,-1,-1,-1
1294,344,"",215,"",0,-1,-1,-1,-1,-1
1295,344,"",989,"",0,-1,-1,-1,-1,-1
1296,344,"",909,"",0,-1,-1,-1,-1,-1
1297,345,"",144,"",0,-1,-1,-1,-1,-1
1298,345,"",421,"",0,-1,-1,-1,-1,-1
1299,345,"",778,"",0,-1,-1,-1,-1,-1
1300,345,"",83,"",0,-1,-1,-1,-1,-1
1301,345,"",36,"",0,-1,-1,-1,-1,-1
1302,345,"",515,"",0,-1,-1,-1,-1,-1
1303,346,"",437,"",0,-1,-1,-1,-1,-1
1304,346,"",377,"",0,-1,-1,-1,-1,-1
1305,346,"",802,"",0,-1,-1,-1,-1,-1
1306,346,"",885,"",0,-1,-1,-1,-1,-1
1307,346,"",301,"",0,-1,-1,-1,-1,-1
1308,346,"",773,"",0,-1,-1,-1,-1,-1
1309,347,"",894,"",0,-1,-1,-1,-1,-1
1310,347,"",69,"",0,-1,-1,-1,-1,-1
1311,347,"",835,"",0,-1,-1,-1,-1,-1
1312,347,"",756,"",0,-1,-1,-1,-1,-1
1313,347,"",926,"",0,-1,-1,-1,-1,-1
1314,347,"",912,"",0,-1,-1,-1,-1,-1
1315,348,"",771,"",0,-1,-1,-1,-1,-1
1316,348,"",701,"",0,-1,-1,-1,-1,-1
1317,348,"",931,"",0,-1,-1,-1,-1,-1
1318,348,"",163,"",0,-1,-1,-1,-1,-1
1319,348,"",750,"",0,-1,-1,-1,-1,-1
1320,348,"",670,"",0,-1,-1,-1,-1,-1
1321,349,"",772,"",0,-1,-1,-1,-1,-1
1322,349,"",224,"",0,-1,-1,-1,-1,-1
1323,349,"",304,"",0,-1,-1,-1,-1,-1
1324,349,"",454,"",0,-1,-1,-1,-1,-1
1325,349,"",999,"",0,-1,-1,-1,-1,-1
1326,349,"",892,"",0,-1,-1,-1,-1,-1
1327,359,"",610,"",0,-1,-1,-1,-1,-1
1328,359,"",992,"",0,-1,-1,-1,-1,-1
1329,359,"",388,"",0,-1,-1,-1,-1,-1
1330,359,"",703,"",0,-1,-1,-1,-1,-1
1331,359,"",145,"",0,-1,-1,-1,-1,-1
1332,359,"",990,"",0,-1,-1,-1,-1,-1
1333,361,"",595,"",0,-1,-1,-1,-1,-1
1334,361,"",727,"",0,-1,-1,-1,-1,-1
1335,361,"",130,"",0,-1,-1,-1,-1,-1
1336,361,"",728,"",0,-1,-1,-1,-1,-1
1337,361,"",171,"",0,-1,-1,-1,-1,-1
1338,361,"",240,"",0,-1,-1,-1,-1,-1
1339,363,"",104,"",0,-1,-1,-1,-1,-1
1340,363,"",564,"",0,-1,-1,-1,-1,-1
1341,363,"",77,"",0,-1,-1,-1,-1,-1
1342,363,"",180,"",0,-1,-1,-1,-1,-1
1343,363,"",586,"",0,-1,-1,-1,-1,-1
1344,363,"",993,"",0,-1,-1,-1,-1,-1
1345,364,"",954,"",0,-1,-1,-1,-1,-1
1346,364,"",963,"",0,-1,-1,-1,-1,-1
1347,364,"",733,"",0,-1,-1,-1,-1,-1
1348,364,"",705,"",0,-1,-1,-1,-1,-1
1349,364,"",463,"",0,-1,-1,-1,-1,-1
1350,364,"",321,"",0,-1,-1,-1,-1,-1
1351,365,"",74,"",0,-1,-1,-1,-1,-1
1352,365,"",758,"",0,-1,-1,-1,-1,-1
1353,365,"",669,"",0,-1,-1,-1,-1,-1
1354,365,"",881,"",0,-1,-1,-1,-1,-1
1355,365,"",50,"",0,-1,-1,-1,-1,-1
1356,365,"",979,"",0,-1,-1,-1,-1,-1
1357,367,"",868,"",0,-1,-1,-1,-1,-1
1358,367,"",770,"",0,-1,-1,-1,-1,-1
1359,367,"",917,"",0,-1,-1,-1,-1,-1
1360,367,"",234,"",0,-1,-1,-1,-1,-1
1361,367,"",148,"",0,-1,-1,-1,-1,-1
1362,367,"",973,"",0,-1,-1,-1,-1,-1
1363,368,"",579,"",0,-1,-1,-1,-1,-1
1364,368,"",144,"",0,-1,-1,-1,-1,-1
1365,368,"",219,"",0,-1,-1,-1,-1,-1
1366,368,"",733,"",0,-1,-1,-1,-1,-1
1367,368,"",990,"",0,-1,-1,-1,-1,-1
1368,368,"",777,"",0,-1,-1,-1,-1,-1
1369,369,"",163,"",0,-1,-1,-1,-1,-1
1370,369,"",314,"",0,-1,-1,-1,-1,-1
1371,369,"",426,"",0,-1,-1,-1,-1,-1
1372,369,"",704,"",0,-1,-1,-1,-1,-1
1373,369,"",727,"",0,-1,-1,-1,-1,-1
1374,369,"",43,"",0,-1,-1,-1,-1,-1
1375,370,"",47,"",0,-1,-1,-1,-1,-1
1376,370,"",745,"",0,-1,-1,-1,-1,-1
1377,370,"",191,"",0,-1,-1,-1,-1,-1
1378,370,"",936,"",0,-1,-1,-1,-1,-1
1379,370,"",365,"",0,-1,-1,-1,-1,-1
1380,370,"",577,"",0,-1,-1,-1,-1,-1
1381,371,"",883,"",0,-1,-1,-1,-1,-1
1382,371,"",237,"",0,-1,-1,-1,-1,-1
1383,371,"",622,"",0,-1,-1,-1,-1,-1
1384,371,"",767,"",0,-1,-1,-1,-1,-1
1385,371,"",981,"",0,-1,-1,-1,-1,-1
1386,371,"",889,"",0,-1,-1,-1,-1,-1
1387,372,"",184,"",0,-1,-1,-1,-1,-1
1388,372,"",939,"",0,-1,-1,-1,-1,-1
1389,372,"",51,"",0,-1,-1,-1,-1,-1
1390,372,"",926,"",0,-1,-1,-1,-1,-1
1391,372,"",963,"",0,-1,-1,-1,-1,-1
1392,372,"",148,"",0,-1,-1,-1,-1,-1
1393,373,"",130,"",0,-1,-1,-1,-1,-1
1394,373,"",223,"",0,-1,-1,-1,-1,-1
1395,373,"",909,"",0,-1,-1,-1,-1,-1
1396,373,"",419,"",0,-1,-1,-1,-1,-1
1397,373,"",777,"",0,-1,-1,-1,-1,-1
1398,373,"",891,"",0,-1,-1,-1,-1,-1
1399,374,"",602,"",0,-1,-1,-1,-1,-1
1400,374,"",194,"",0,-1,-1,-1,-1,-1
1401,374,"",935,"",0,-1,-1,-1,-1,-1
1402,374,"",742,"",0,-1,-1,-1,-1,-1
1403,374,"",411,"",0,-1,-1,-1,-1,-1
1404,374,"",809,"",0,-1,-1,-1,-1,-1
1405,375,"",962,"",0,-1,-1,-1,-1,-1
1406,375,"",106,"",0,-1,-1,-1,-1,-1
1407,375,"",883,"",0,-1,-1,-1,-1,-1
1408,375,"",118,"",0,-1,-1,-1,-1,-1
1409,375,"",240,"",0,-1,-1,-1,-1,-1
1410,375,"",961,"",0,-1,-1,-1,-1,-1
1411,376,"",582,"",0,-1,-1,-1,-1,-1
1412,376,"",602,"",0,-1,-1,-1,-1,-1
1413,376,"",584,"",0,-1,-1,-1,-1,-1
1414,376,"",364,"",0,-1,-1,-1,-1,-1
1415,376,"",669,"",0,-1,-1,-1,-1,-1
1416,376,"",944,"",0,-1,-1,-1,-1,-1
1417,377,"",943,"",0,-1,-1,-1,-1,-1
1418,377,"",742,"",0,-1,-1,-1,-1,-1
1419,377,"",387,"",0,-1,-1,-1,-1,-1
1420,377,"",39,"",0,-1,-1,-1,-1,-1
1421,377,"",424,"",0,-1,-1,-1,-1,-1
1422,377,"",976,"",0,-1,-1,-1,-1,-1
1423,378,"",669,"",0,-1,-1,-1,-1,-1
1424,378,"",997,"",0,-1,-1,-1,-1,-1
1425,378,"",422,"",0,-1,-1,-1,-1,-1
1426,378,"",39,"",0,-1,-1,-1,-1,-1
1427,378,"",675,"",0,-1,-1,-1,-1,-1
1428,378,"",399,"",0,-1,-1,-1,-1,-1
1429,379,"",215,"",0,-1,-1,-1,-1,-1
1430,379,"",184,"",0,-1,-1,-1,-1,-1
1431,379,"",607,"",0,-1,-1,-1,-1,-1
1432,379,"",397,"",0,-1,-1,-1,-1,-1
1433,379,"",873,"",0,-1,-1,-1,-1,-1
1434,379,"",739,"",0,-1,-1,-1,-1,-1
1435,380,"",454,"",0,-1,-1,-1,-1,-1
1436,380,"",118,"",0,-1,-1,-1,-1,-1
1437,380,"",877,"",0,-1,-1,-1,-1,-1
1438,380,"",996,"",0,-1,-1,-1,-1,-1
1439,380,"",723,"",0,-1,-1,-1,-1,-1
1440,380,"",127,"",0,-1,-1,-1,-1,-1
1441,382,"",709,"",0,-1,-1,-1,-1,-1
1442,382,"",377,"",0,-1,-1,-1,-1,-1
1443,382,"",92,"",0,-1,-1,-1,-1,-1
1444,382,"",42,"",0,-1,-1,-1,-1,-1
1445,382,"",576,"",0,-1,-1,-1,-1,-1
1446,382,"",758,"",0,-1,-1,-1,-1,-1
1447,383,"",146,"",0,-1,-1,-1,-1,-1
1448,383,"",403,"",0,-1,-1,-1,-1,-1
1449,383,"",459,"",0,-1,-1,-1,-1,-1
1450,383,"",328,"",0,-1,-1,-1,-1,-1
1451,383,"",422,"",0,-1,-1,-1,-1,-1
1452,383,"",888,"",0,-1,-1,-1,-1,-1
1453,385,"",424,"",0,-1,-1,-1,-1,-1
1454,385,"",918,"",0,-1,-1,-1,-1,-1
1455,385,"",82,"",0,-1,-1,-1,-1,-1
1456,385,"",176,"",0,-1,-1,-1,-1,-1
1457,385,"",438,"",0,-1,-1,-1,-1,-1
1458,385,"",601,"",0,-1,-1,-1,-1,-1
1459,387,"",968,"",0,-1,-1,-1,-1,-1
1460,387,"",302,"",0,-1,-1,-1,-1,-1
1461,387,"",186,"",0,-1,-1,-1,-1,-1
1462,387,"",682,"",0,-1,-1,-1,-1,-1
1463,387,"",150,"",0,-1,-1,-1,-1,-1
1464,387,"",623,"",0,-1,-1,-1,-1,-1
1465,388,"",38,"",0,-1,-1,-1,-1,-1
1466,388,"",95,"",0,-1,-1,-1,-1,-1
1467,388,"",208,"",0,-1,-1,-1,-1,-1
1468,388,"",434,"",0,-1,-1,-1,-1,-1
1469,388,"",185,"",0,-1,-1,-1,-1,-1
1470,388,"",103,"",0,-1,-1,-1,-1,-1
1471,389,"",677,"",0,-1,-1,-1,-1,-1
1472,389,"",434,"",0,-1,-1,-1,-1,-1
1473,389,"",749,"",0,-1,-1,-1,-1,-1
1474,389,"",806,"",0,-1,-1,-1,-1,-1
1475,389,"",755,"",0,-1,-1,-1,-1,-1
1476,389,"",128,"",0,-1,-1,-1,-1,-1
1477,390,"",139,"",0,-1,-1,-1,-1,-1
1478,390,"",941,"",0,-1,-1,-1,-1,-1
1479,390,"",233,"",0,-1,-1,-1,-1,-1
1480,390,"",896,"",0,-1,-1,-1,-1,-1
1481,390,"",429,"",0,-1,-1,-1,-1,-1
1482,390,"",871,"",0,-1,-1,-1,-1,-1
1483,391,"",306,"",0,-1,-1,-1,-1,-1
1484,391,"",52,"",0,-1,-1,-1,-1,-1
1485,391,"",405,"",0,-1,-1,-1,-1,-1
1486,391,"",174,"",0,-1,-1,-1,-1,-1
1487,391,"",195,"",0,-1,-1,-1,-1,-1
1488,391,"",811,"",0,-1,-1,-1,-1,-1
1489,392,"",993,"",0,-1,-1,-1,-1,-1
1490,392,"",150,"",0,-1,-1,-1,-1,-1
1491,392,"",966,"",0,-1,-1,-1,-1,-1
1492,392,"",629,"",0,-1,-1,-1,-1,-1
1493,392,"",913,"",0,-1,-1,-1,-1,-1
1494,392,"",55,"",0,-1,-1,-1,-1,-1
1495,393,"",771,"",0,-1,-1,-1,-1,-1
1496,393,"",966,"",0,-1,-1,-1,-1,-1
1497,393,"",176,"",0,-1,-1,-1,-1,-1
1498,393,"",682,"",0,-1,-1,-1,-1,-1
1499,393,"",220,"",0,-1,-1,-1,-1,-1
1500,393,"",137,"",0,-1,-1,-1,-1,-1
1501,394,"",863,"",0,-1,-1,-1,-1,-1
1502,394,"",677,"",0,-1,-1,-1,-1,-1
1503,394,"",59,"",0,-1,-1,-1,-1,-1
1504,394,"",983,"",0,-1,-1,-1,-1,-1
1505,394,"",879,"",0,-1,-1,-1,-1,-1
1506,394,"",969,"",0,-1,-1,-1,-1,-1
1507,395,"",140,"",0,-1,-1,-1,-1,-1
1508,395,"",880,"",0,-1,-1,-1,-1,-1
1509,395,"",722,"",0,-1,-1,-1,-1,-1
1510,395,"",407,"",0,-1,-1,-1,-1,-1
1511,395,"",151,"",0,-1,-1,-1,-1,-1
1512,395,"",377,"",0,-1,-1,-1,-1,-1
1513,396,"",709,"",0,-1,-1,-1,-1,-1
1514,396,"",227,"",0,-1,-1,-1,-1,-1
1515,396,"",927,"",0,-1,-1,-1,-1,-1
1516,396,"",28,"",0,-1,-1,-1,-1,-1
1517,396,"",144,"",0,-1,-1,-1,-1,-1
1518,396,"",601,"",0,-1,-1,-1,-1,-1
1519,397,"",453,"",0,-1,-1,-1,-1,-1
1520,397,"",883,"",0,-1,-1,-1,-1,-1
1521,397,"",171,"",0,-1,-1,-1,-1,-1
1522,397,"",188,"",0,-1,-1,-1,-1,-1
1523,397,"",394,"",0,-1,-1,-1,-1,-1
1524,397,"",407,"",0,-1,-1,-1,-1,-1
1525,398,"",420,"",0,-1,-1,-1,-1,-1
1526,398,"",597,"",0,-1,-1,-1,-1,-1
1527,398,"",875,"",0,-1,-1,-1,-1,-1
1528,398,"",126,"",0,-1,-1,-1,-1,-1
