int 0,empty 1,string2 2,string2 3,int 4,int 5,int 6,int 7,int 8,int 9,int 10,int 11,int 12,int 13,int 14,int 15,int 16,int 17,empty 18,bool 19,bool 20,bool 21,bool 22,bool 23,bool 24,bool 25,bool 26,bool 27,bool 28,bool 29,bool 30,bool 31,bool 32,bool 33,bool 34,bool 35,bool 36,bool 37,bool 38,bool 39,bool 40,bool 41,bool 42,bool 43,bool 44,bool 45,bool 46,bool 47,bool 48,bool 49,bool 50,int 51,bool 52,bool 53,bool 54,bool 55,bool 56,bool 57,bool 58,bool 59,bool 60,int 61,int 62,int 63,int 64,int 65,int 66,int 67,int 68,int 69,int 70,int 71,int 72,empty 73,int 74,int 75,empty 76,int 77,int 78,empty 79,int 80,int 81,empty 82,int 83,int 84,empty 85,int 86,int 87,empty 88,int 89,int 90,empty 91,int 92,int 93,empty 94,int 95,int 96,empty 97,int 98,int 99,empty 100,int 101,int 102,empty 103,int 104,int 105,empty 106,int 107,int 108,empty 109,int 110,int 111,empty 112,int 113,int 114,empty 115,int 116,int 117,empty 118,int 119,int 120,int 121,int 122,float 123,bool 124,bool 125,int 126,empty 127,int 128,int 129,int 130,int 131,int 132,int 133,int 134,int 135
479,"","char_LOADERLIOMON","chr479",5,0,0,0,0,0,0,1,0,1,3,3,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,99,1348,770,1027,718,583,458,827,1,27671,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,21041,"",2,32111,"",20,30161,"",30,26001,"",40,2,2,3,0,1,0,24791,"",0,0,0,228,479,-1,0,-1
484,"","char_JEWELBEEMON","chr484",5,0,0,0,1,0,1,0,3,0,3,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,99,1352,752,1506,614,577,616,917,7,25481,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,21961,"",2,20151,"",20,21882,"",30,26811,"",40,2,2,3,0,1,0,24841,"",238,236,203,211,484,-1,0,-1
489,"","char_AGUMON_KIZUNA","chr489",7,0,5,0,4,1,2,0,0,1,3,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,99,2836,1458,1068,782,1013,772,1009,1,34061,"",1,27002,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,20301,"",2,21131,"",25,21371,"",35,27321,"",45,4,2,3,0,1,0,24891,"",0,0,0,449,489,-1,0,-1
490,"","char_GABUMON_KIZUNA","chr490",7,0,5,0,0,0,4,1,2,1,0,3,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,99,2948,1227,984,902,891,1123,1392,13,24174,"",1,25771,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,24392,"",2,23961,"",25,21391,"",35,23111,"",45,4,2,3,0,1,0,24901,"",80,135,179,451,490,-1,0,-1
491,"","char_GREATGRYZMON","chr491",5,0,0,0,3,1,0,0,0,1,0,3,0,0,"",0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,1192,535,691,698,736,756,410,13,21401,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,21263,"",2,21781,"",20,20752,"",30,25961,"",40,2,2,3,0,1,0,24841,"",80,135,179,207,491,-1,0,-1
492,"","char_CHARISMON","chr492",6,0,2,1,2,0,3,0,0,0,0,3,0,0,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,1641,769,1451,521,819,481,1097,7,23921,"",1,27351,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,27542,"",2,24231,"",25,31012,"",35,30306,"",45,3,2,3,0,1,0,24851,"",0,0,0,376,492,-1,0,-1
510,"","char_PYOCOMON","chr510",2,0,6,0,1,0,1,0,0,0,3,1,3,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,99,440,151,192,168,156,113,165,4,23891,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,31021,"",5,0,"",1,0,"",1,0,"",1,1,1,2,0,1,0,25101,"",254,208,238,17,510,-1,0,-1
512,"","char_TANEMON","chr512",2,0,6,0,1,0,1,3,0,0,3,1,3,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,99,371,135,182,103,109,108,134,13,24061,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,22152,"",5,0,"",1,0,"",1,0,"",1,1,1,2,0,1,0,25121,"",178,186,78,10,512,-1,0,-1
514,"","char_PUKAMON","chr514",2,0,6,0,1,3,3,0,0,1,3,1,0,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,252,420,61,96,153,164,111,16,20061,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,27252,"",5,0,"",1,0,"",1,0,"",1,1,1,1,0,1,0,25141,"",143,128,128,18,514,-1,0,-1
515,"","char_NYAROMON","chr515",2,0,6,0,1,1,0,3,3,0,0,0,1,3,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,99,342,346,63,102,220,120,153,10,24351,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,24901,"",5,0,"",1,0,"",1,0,"",1,1,1,2,0,1,0,25151,"",248,243,116,15,515,-1,0,-1
548,"","char_YUNIMON","chr548",4,0,0,0,0,0,0,0,3,0,1,0,3,1,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,1,99,755,435,260,133,483,267,312,4,25821,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,31042,"",2,20051,"",15,24242,"",25,0,"",1,2,2,3,0,1,0,25481,"",196,196,205,106,548,-1,0,-1
563,"","char_ELECMON","chr563",3,0,1,0,0,1,1,0,3,3,0,0,0,0,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,99,672,467,163,180,236,149,244,4,20602,"",2,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,24252,"",2,24941,"",10,0,"",0,0,"",1,1,1,1,0,1,0,25631,"",229,106,77,-1,563,-1,0,-1
564,"","char_ELECMON","chr564",3,0,1,0,0,1,1,0,3,3,0,0,0,0,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,99,509,449,233,164,153,213,167,4,20041,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,21971,"",2,30213,"",10,0,"",0,0,"",1,1,1,1,0,1,0,25641,"",229,106,77,40,564,-1,0,-1
567,"","char_PAGUMON","chr567",2,0,6,0,1,3,3,1,0,1,3,0,0,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,99,377,491,102,79,256,113,233,10,26881,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,21331,"",5,0,"",1,0,"",1,0,"",1,1,1,1,0,1,0,25671,"",170,175,188,16,567,-1,0,-1
569,"","char_GAZIMON","chr569",3,0,2,0,1,0,3,0,3,0,1,0,0,0,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,99,602,187,382,130,172,136,293,1,21411,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,31022,"",2,24291,"",10,0,"",0,0,"",1,1,1,1,0,1,0,25691,"",177,177,203,62,569,-1,0,-1
573,"","char_HYOKOMON","chr573",3,0,0,0,0,3,3,1,0,0,1,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,587,241,317,207,264,229,290,7,27412,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,20452,"",2,20851,"",10,0,"",0,0,"",1,1,1,1,0,1,0,25731,"",0,0,0,31,573,-1,0,-1
574,"","char_BURAIMON","chr574",4,0,0,0,0,0,3,0,1,1,3,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,825,314,384,251,219,240,280,7,21741,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30232,"",2,24281,"",15,30331,"",25,0,"",1,2,2,3,0,1,0,25741,"",0,0,0,102,574,-1,0,-1
575,"","char_BUTEN","chr575",5,0,0,0,3,1,0,1,0,3,0,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,1550,514,696,659,482,501,998,7,27371,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,34051,"",2,23081,"",20,21172,"",30,24941,"",40,2,2,3,0,1,0,25751,"",0,0,0,218,575,-1,0,-1
576,"","char_NANOMON","chr576",5,0,2,1,0,3,3,0,0,1,0,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,99,1438,939,364,633,884,691,579,4,23431,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30233,"",2,24921,"",20,20602,"",30,24161,"",40,2,2,7,0,1,0,25761,"",177,176,176,285,576,-1,0,-1
577,"","char_SHAMAMON","chr577",3,0,2,0,1,0,0,3,3,1,1,0,0,0,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,99,534,395,324,143,142,236,139,16,26042,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,20601,"",2,20231,"",10,0,"",0,0,"",1,1,1,1,0,1,0,25771,"",0,0,0,66,577,-1,0,-1
578,"","char_SNOWGOBURIMON","chr578",3,0,2,0,2,3,3,0,0,1,0,0,0,0,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,99,650,313,204,257,78,234,179,1,20952,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,27111,"",2,20261,"",10,0,"",0,0,"",1,1,1,1,0,1,0,25781,"",0,0,0,68,578,-1,0,-1
579,"","char_FUGAMON","chr579",4,0,2,0,3,1,1,0,0,0,3,0,0,0,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,99,800,497,446,227,281,283,284,1,27402,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,20231,"",2,27722,"",15,25921,"",25,0,"",1,2,2,3,0,1,0,25791,"",0,0,0,163,579,-1,0,-1
580,"","char_HYOUGAMON","chr580",4,0,2,0,1,3,3,0,0,0,0,1,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,99,674,279,533,243,208,274,215,1,23462,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,20952,"",2,21942,"",15,21422,"",25,0,"",1,2,2,3,0,1,0,25801,"",0,0,0,162,580,-1,0,-1
582,"","char_OTAMAMON","chr582",3,0,2,0,1,3,0,3,0,1,0,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,99,685,306,55,167,259,270,160,4,24271,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,27551,"",2,30202,"",10,0,"",0,0,"",1,1,1,1,0,1,0,25821,"",105,101,129,61,582,-1,0,-1
584,"","char_FANTOMON","chr584",5,0,2,0,1,0,3,0,0,0,0,0,1,3,"",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,99,988,890,554,740,1034,1072,743,4,23971,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,22241,"",2,29211,"",20,24162,"",30,21171,"",40,2,2,6,0,1,0,25841,"",134,139,148,286,584,-1,0,-1
586,"","char_FLYMON","chr586",4,0,2,0,1,0,0,3,3,0,1,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,99,442,520,450,190,326,148,445,7,30112,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,20921,"",2,30304,"",15,25741,"",25,0,"",1,2,3,8,0,1,0,25861,"",211,195,72,164,586,-1,0,-1
588,"","char_MAMMON","chr588",5,0,0,0,1,0,3,0,0,1,3,0,0,0,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,99,1861,579,888,848,693,670,521,4,24502,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,21882,"",2,27752,"",20,33051,"",30,22171,"",40,2,2,8,0,1,0,25881,"",156,106,72,222,588,-1,0,-1
590,"","char_RAREMON","chr590",4,0,2,0,1,3,0,0,0,0,0,0,1,3,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,99,1398,333,258,318,198,281,144,1,32011,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,25141,"",2,30151,"",15,20952,"",25,0,"",1,2,2,6,0,1,0,25901,"",142,156,188,171,590,-1,0,-1
592,"","char_DOKUGUMON","chr592",4,0,2,0,1,0,0,3,1,0,3,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,99,581,439,355,198,287,236,369,7,30281,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,21381,"",2,27541,"",15,24031,"",25,0,"",1,2,2,8,0,1,0,25921,"",0,0,0,158,592,-1,0,-1
594,"","char_GIZAMON","chr594",3,0,2,0,0,3,0,0,3,1,1,0,0,0,"",0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,99,624,272,235,160,251,192,171,4,21921,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,24922,"",2,26211,"",10,0,"",0,0,"",1,1,1,1,0,1,0,25941,"",191,77,14,63,594,-1,0,-1
595,"","char_GOTTSUMON","chr595",3,0,1,0,0,3,0,1,1,0,4,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,99,563,256,227,228,207,190,185,13,21511,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,27591,"",2,20811,"",10,0,"",0,0,"",1,1,1,1,0,1,0,25951,"",132,145,138,46,595,-1,0,-1
596,"","char_PUMPMON","chr596",5,0,1,0,1,0,0,3,0,0,3,1,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,99,1387,528,648,495,992,736,504,4,26811,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,25791,"",2,21341,"",20,20531,"",30,30021,"",40,2,1,1,0,1,0,25961,"",207,140,36,251,596,-1,0,-1
597,"","char_SNIMON","chr597",4,0,0,0,1,0,0,3,1,0,0,3,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,99,548,333,299,287,286,202,377,7,21161,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,24051,"",2,20982,"",15,20601,"",25,0,"",1,2,2,8,0,1,0,25971,"",0,0,0,94,597,-1,0,-1
598,"","char_TUSKMON","chr598",4,0,2,0,0,0,1,1,0,3,3,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,99,831,457,504,261,143,188,360,1,22321,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,24041,"",2,23211,"",15,30031,"",25,0,"",1,2,2,3,0,1,0,25981,"",65,77,45,155,598,-1,0,-1
600,"","char_VENOMMYOTISMON","chr600",6,0,2,0,3,0,0,0,0,1,0,0,1,3,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,99,2469,996,1226,561,800,668,769,1,22231,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,31032,"",2,30333,"",25,30094,"",35,26011,"",45,3,2,3,0,1,0,26001,"",131,39,26,371,600,-1,0,-1
601,"","char_WITCHMON","chr601",4,0,1,0,0,3,0,1,3,0,1,0,0,0,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,99,776,327,155,230,511,357,392,4,26991,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30171,"",2,20971,"",15,21841,"",25,0,"",1,2,3,4,0,1,0,26011,"",160,34,19,113,601,-1,0,-1
602,"","char_MISTYMON","chr602",5,0,2,0,3,3,0,0,0,1,1,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,15,1,99,758,710,692,649,770,543,550,4,23823,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,21071,"",2,21731,"",20,30021,"",30,27002,"",40,2,2,3,0,1,0,26021,"",0,0,0,292,602,-1,0,-1
603,"","char_MEDIEVALDUKEMON","chr603",6,0,1,3,0,0,1,0,3,1,0,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,1,99,1234,539,643,1216,1185,1123,956,4,27391,"",1,27601,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,25801,"",2,30036,"",25,23011,"",35,24031,"",45,3,2,3,0,1,0,26031,"",0,0,0,366,603,-1,0,-1
604,"","char_GRACENOVAMON","chr604",7,0,0,1,0,0,0,0,0,1,0,0,3,3,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,1,99,2930,806,1193,1159,1187,1238,1035,4,21931,"",1,20211,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30185,"",2,30293,"",25,23471,"",35,27732,"",45,4,2,3,0,1,0,26041,"",0,0,0,434,604,-1,0,-1
605,"","char_ANOMALOCARIMON","chr605",5,0,1,0,1,3,0,0,0,1,3,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12,1,99,952,616,577,861,422,681,606,13,27494,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30281,"",2,20481,"",20,30332,"",30,26781,"",40,2,2,3,0,1,0,26051,"",189,158,114,230,605,-1,0,-1
606,"","char_HANGYOMON","chr606",5,0,1,0,1,3,3,0,0,0,0,1,0,0,"",0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,99,936,616,945,500,798,329,825,1,21631,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,24252,"",2,30066,"",20,27581,"",30,21711,"",40,2,2,3,0,1,0,26061,"",31,94,144,249,606,-1,0,-1
607,"","char_MUSHMON","chr607",3,0,2,0,1,0,0,3,1,0,3,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,99,660,148,304,179,179,137,204,1,25101,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,20391,"",2,22291,"",10,0,"",0,0,"",1,1,1,1,0,1,0,26071,"",147,100,173,75,607,-1,0,-1
609,"","char_KOKUWAMON","chr609",3,0,1,0,0,1,1,0,3,3,0,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,99,612,255,197,257,197,153,246,16,21701,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,27472,"",2,25751,"",10,0,"",0,0,"",1,1,1,1,0,1,0,26091,"",145,145,145,45,609,-1,0,-1
610,"","char_KIWIMON","chr610",4,0,1,0,1,0,0,3,0,0,3,1,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,1,99,930,514,306,189,519,204,343,4,21742,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,27384,"",2,21942,"",15,23971,"",25,0,"",1,2,1,1,0,1,0,26101,"",119,88,54,116,610,-1,0,-1
611,"","char_FLORAMON","chr611",3,0,1,0,1,0,0,3,0,0,3,1,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,99,482,306,175,179,265,270,191,4,21831,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,27561,"",2,22261,"",10,0,"",0,0,"",1,1,3,2,0,1,0,26111,"",0,0,0,54,611,-1,0,-1
613,"","char_CLAVISANGEMON","chr613",6,0,0,1,0,0,0,0,0,0,0,3,3,1,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,99,1070,1082,260,886,1530,1123,682,4,21701,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,21451,"",2,30231,"",25,21391,"",35,21263,"",45,3,2,3,0,1,0,26131,"",0,0,0,315,613,-1,0,-1
