int32 0,string2 1,string2 2,string2 3,string2 4,string2 5,string2 6,string2 7,string2 8,string2 9,string2 10,string2 11,string2 12,string2 13,string2 14,string2 15,string2 16,string3 17,int32 18,int32 19,int32 20,string2 21,string2 22,string2 23,int32 24,int32 25,float 26,string3 27,string3 28,string3 29,string3 30,string3 31,string3 32,float 33,float 34,float 35,float 36,float 37,float 38,float 39,float 40,float 41,float 42,float 43,float 44,bool 45,bool 46,int32 47,int32 48,string2 49,float 50,int32 51,float 52,float 53,float 54,float 55,int32 56,float 57,float 58,float 59,float 60,bool 61,bool 62
1021307,"Z2028_daft_380","Z2028_daft_450","","","","","","","","","","","","","","","bg_d0213",3,1,1,"","d0213_railcam","d0213p",-99,0,4,"d02","d02npc","d02gim","d02prcs","","d02ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1021308,"P2028_daft_390","","","","","","","","","","","","","","","","bg_d0213",3,2,2,"","d0213_railcam","d0213p",-99,0,4,"d02","d02npc","d02gim","d02prcs","","d02ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1021309,"A2020_dbef_199","","","","","","","","","","","","","","","","bg_d0213",3,1,1,"","d0213_railcam","d0213p",-99,0,4,"d02","d02npc","d02gim","d02prcs","","d02ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1021310,"A2028_daft_419","","","","","","","","","","","","","","","","bg_d0213",3,2,2,"","d0213_railcam","d0213p",-99,0,4,"d02","d02npc","d02gim","d02prcs","","d02ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1021500,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_d0215",3,1,1,"","d0215_railcam","d0215p",-99,0,4,"d02","d02npc","d02gim","d02prcs","","d02ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1021501,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_d0215",4,1,4,"","d0215_railcam","d0215p",-99,0,4,"d02","d02npc","d02gim","d02prcs","","d02ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1021502,"A2020_dbef_120","A2020_dbef_190","","","","","","","","","","","","","","","bg_d0215",3,1,1,"","d0215_railcam","d0215p",-99,0,4,"d02","d02npc","d02gim","d02prcs","","d02ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1021503,"A2028_daft_220","A2028_daft_350","","","","","","","","","","","","","","","bg_d0215",4,1,2,"","d0215_railcam","d0215p",-99,0,4,"d02","d02npc","d02gim","d02prcs","","d02ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1021504,"A2028_daft_360","A2028_daft_420","","","","","","","","","","","","","","","bg_d0215",3,1,1,"","d0215_railcam","d0215p",-99,0,4,"d02","d02npc","d02gim","d02prcs","","d02ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1021505,"P2028_daft_220","P2028_daft_350","","","","","","","","","","","","","","","bg_d0215",4,1,4,"","d0215_railcam","d0215p",-99,0,4,"d02","d02npc","d02gim","d02prcs","","d02ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1021506,"P2028_daft_360","P2028_daft_420","","","","","","","","","","","","","","","bg_d0215",3,1,1,"","d0215_railcam","d0215p",-99,0,4,"d02","d02npc","d02gim","d02prcs","","d02ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1021507,"Z2028_daft_380","Z2028_daft_450","","","","","","","","","","","","","","","bg_d0215",3,1,1,"","d0215_railcam","d0215p",-99,0,4,"d02","d02npc","d02gim","d02prcs","","d02ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1021508,"P2028_daft_390","","","","","","","","","","","","","","","","bg_d0215",3,2,2,"","d0215_railcam","d0215p",-99,0,4,"d02","d02npc","d02gim","d02prcs","","d02ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1021509,"A2020_dbef_199","","","","","","","","","","","","","","","","bg_d0215",3,1,1,"","d0215_railcam","d0215p",-99,0,4,"d02","d02npc","d02gim","d02prcs","","d02ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1021510,"A2028_daft_419","","","","","","","","","","","","","","","","bg_d0215",3,2,2,"","d0215_railcam","d0215p",-99,0,4,"d02","d02npc","d02gim","d02prcs","","d02ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1021600,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_d0216",3,1,9,"","cam01_railcam","d0216p",-99,0,4,"d02","d02npc","d02gim","d02prcs","","d02ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1021601,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_d0216",4,1,9,"","cam01_railcam","d0216p",-99,0,4,"d02","d02npc","d02gim","d02prcs","","d02ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1021602,"A2020_dbef_120","A2020_dbef_190","","","","","","","","","","","","","","","bg_d0216",3,1,9,"","cam01_railcam","d0216p",-99,0,4,"d02","d02npc","d02gim","d02prcs","","d02ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1021603,"A2028_daft_220","A2028_daft_420","","","","","","","","","","","","","","","bg_d0216",3,2,9,"","cam01_railcam","d0216p",-99,0,4,"d02","d02npc","d02gim","d02prcs","","d02ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1021604,"P2028_daft_320","P2028_daft_340","","","","","","","","","","","","","","","bg_d0216",4,1,9,"","cam01_railcam","d0216p",-99,0,4,"d02","d02npc","d02gim","d02prcs","","d02ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1021605,"P2028_daft_350","","","","","","","","","","","","","","","","bg_d0216",4,1,9,"","cam01_railcam","d0216p",-99,0,4,"d02","d02npc","d02gim","d02prcs","","d02ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1021606,"P2028_daft_360","P2028_daft_420","","","","","","","","","","","","","","","bg_d0216",3,2,9,"","cam01_railcam","d0216p",-99,0,4,"d02","d02npc","d02gim","d02prcs","","d02ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1021607,"Z2028_daft_380","Z2028_daft_450","","","","","","","","","","","","","","","bg_d0216",3,2,9,"","cam01_railcam","d0216p",-99,0,4,"d02","d02npc","d02gim","d02prcs","","d02ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1021608,"P2028_daft_390","","","","","","","","","","","","","","","","bg_d0216",3,2,9,"","cam01_railcam","d0216p",-99,0,4,"d02","d02npc","d02gim","d02prcs","","d02ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1021609,"A2020_dbef_199","","","","","","","","","","","","","","","","bg_d0216",3,1,9,"","cam01_railcam","d0216p",-99,0,4,"d02","d02npc","d02gim","d02prcs","","d02ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1021610,"A2028_daft_419","","","","","","","","","","","","","","","","bg_d0216",3,2,9,"","cam01_railcam","d0216p",-99,0,4,"d02","d02npc","d02gim","d02prcs","","d02ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1021700,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_d0217",3,1,9,"","cam01_railcam","d0217p",0,0,4,"d02","d02npc","d02gim","d02prcs","","d02ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1021701,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_d0217",4,1,9,"","cam01_railcam","d0217p",0,0,4,"d02","d02npc","d02gim","d02prcs","","d02ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1021702,"A2020_dbef_120","A2020_dbef_190","","","","","","","","","","","","","","","bg_d0217",3,1,9,"","cam01_railcam","d0217p",0,0,4,"d02","d02npc","d02gim","d02prcs","","d02ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1021703,"A2028_daft_220","A2028_daft_420","","","","","","","","","","","","","","","bg_d0217",3,2,9,"","cam01_railcam","d0217p",0,0,4,"d02","d02npc","d02gim","d02prcs","","d02ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1021704,"P2028_daft_220","P2028_daft_350","","","","","","","","","","","","","","","bg_d0217",4,1,9,"","cam01_railcam","d0217p",0,0,4,"d02","d02npc","d02gim","d02prcs","","d02ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1021705,"P2028_daft_360","P2028_daft_420","","","","","","","","","","","","","","","bg_d0217",3,2,9,"","cam01_railcam","d0217p",0,0,4,"d02","d02npc","d02gim","d02prcs","","d02ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1021706,"Z2028_daft_380","Z2028_daft_450","","","","","","","","","","","","","","","bg_d0217",3,2,9,"","cam01_railcam","d0217p",0,0,4,"d02","d02npc","d02gim","d02prcs","","d02ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1021707,"P2028_daft_390","","","","","","","","","","","","","","","","bg_d0217",3,2,9,"","cam01_railcam","d0217p",0,0,4,"d02","d02npc","d02gim","d02prcs","","d02ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1021708,"A2020_dbef_199","","","","","","","","","","","","","","","","bg_d0217",3,1,9,"","cam01_railcam","d0217p",0,0,4,"d02","d02npc","d02gim","d02prcs","","d02ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1021709,"A2028_daft_419","","","","","","","","","","","","","","","","bg_d0217",3,2,9,"","cam01_railcam","d0217p",0,0,4,"d02","d02npc","d02gim","d02prcs","","d02ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1030100,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_d0301",3,1,1,"","cam01_railcam","d0301p",0,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,true,true,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1030101,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_d0301",4,1,4,"","cam01_railcam","d0301p",0,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,true,true,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1030102,"A2020_dbef_120","A2020_dbef_170","","","","","","","","","","","","","","","bg_d0301",3,1,1,"","cam01_railcam","d0301p",0,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,true,true,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1030103,"A2020_dbef_171","","","","","","","","","","","","","","","","bg_d0301",3,1,7,"","cam01_railcam","d0301p",0,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,true,true,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1030104,"A2020_dbef_172","","","","","","","","","","","","","","","","bg_d0301",3,1,8,"","cam01_railcam","d0301p",0,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,true,true,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1030105,"A2020_dbef_173","","","","","","","","","","","","","","","","bg_d0301",3,1,1,"","cam01_railcam","d0301p",0,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,true,true,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1030106,"A2020_dbef_180","A2020_dbef_190","","","","","","","","","","","","","","","bg_d0301",3,1,1,"","cam01_railcam","d0301p",0,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,true,true,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1030107,"A2028_daft_220","A2028_daft_280","","","","","","","","","","","","","","","bg_d0301",4,1,4,"","cam01_railcam","d0301p",0,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,true,true,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1030108,"A2028_daft_290","A2028_daft_450","","","","","","","","","","","","","","","bg_d0301",4,2,5,"","cam01_railcam","d0301p",0,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,true,true,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1030109,"P2028_daft_280","","","","","","","","","","","","","","","","bg_d0301",4,1,4,"","cam01_railcam","d0301p",0,0,4,"d03","d03npc_P28_280","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,true,true,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1030110,"P2028_daft_290","P2028_daft_450","","","","","","","","","","","","","","","bg_d0301",4,2,5,"","cam01_railcam","d0301p",0,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,true,true,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1030111,"Z2028_daft_290","Z2028_daft_450","","","","","","","","","","","","","","","bg_d0301",4,2,5,"","cam01_railcam","d0301p",0,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,true,true,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1030112,"A2020_dbef_199","","","","","","","","","","","","","","","","bg_d0301",3,1,1,"","cam01_railcam","d0301p",0,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,true,true,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1030113,"A2028_daft_419","","","","","","","","","","","","","","","","bg_d0301",4,1,6,"","cam01_railcam","d0301p",0,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,true,true,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1030200,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_d0302",3,1,1,"","cam01_railcam","d0302p",0,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,true,true,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1030201,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_d0302",4,1,4,"","cam01_railcam","d0302p",1,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,true,true,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1030202,"A2020_dbef_120","A2020_dbef_170","","","","","","","","","","","","","","","bg_d0302",3,1,1,"","cam01_railcam","d0302p",0,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,true,true,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1030203,"A2020_dbef_171","","","","","","","","","","","","","","","","bg_d0302",3,2,7,"","cam01_railcam","d0302p",0,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,true,true,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1030204,"A2020_dbef_172","","","","","","","","","","","","","","","","bg_d0302",3,2,8,"","cam01_railcam","d0302p",0,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,true,true,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1030205,"A2020_dbef_173","A2020_dbef_190","","","","","","","","","","","","","","","bg_d0302",3,2,9,"","cam01_railcam","d0302p",0,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,true,true,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1030206,"A2028_daft_220","A2028_daft_280","","","","","","","","","","","","","","","bg_d0302",4,1,4,"","cam01_railcam","d0302p",1,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,true,true,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1030207,"A2028_daft_290","A2028_daft_450","","","","","","","","","","","","","","","bg_d0302",4,2,5,"","cam01_railcam","d0302p",1,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,true,true,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1030208,"P2028_daft_280","","","","","","","","","","","","","","","","bg_d0302",4,1,4,"","cam01_railcam","d0302p",1,0,4,"d03","d03npc_P28_280","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,true,true,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1030209,"P2028_daft_290","P2028_daft_450","","","","","","","","","","","","","","","bg_d0302",4,2,5,"","cam01_railcam","d0302p",1,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,true,true,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1030210,"Z2028_daft_290","Z2028_daft_450","","","","","","","","","","","","","","","bg_d0302",4,2,5,"","cam01_railcam","d0302p",1,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,true,true,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1030211,"A2020_dbef_199","","","","","","","","","","","","","","","","bg_d0302",3,2,1,"","cam01_railcam","d0302p",0,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,true,true,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1030212,"A2028_daft_419","","","","","","","","","","","","","","","","bg_d0302",4,2,5,"","cam01_railcam","d0302p",1,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,true,true,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1030300,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_d0303",3,2,2,"","cam01_railcam","d0303p",0,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1030301,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_d0303",4,1,4,"","cam01_railcam","d0303p",0,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1030302,"A2020_dbef_120","A2020_dbef_170","","","","","","","","","","","","","","","bg_d0303",3,1,1,"","cam01_railcam","d0303p",0,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1030303,"A2020_dbef_171","A2020_dbef_190","","","","","","","","","","","","","","","bg_d0303",3,1,1,"","cam01_railcam","d0303p",0,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1030304,"A2028_daft_220","A2028_daft_280","","","","","","","","","","","","","","","bg_d0303",4,0,6,"","cam01_railcam","d0303p",0,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1030305,"A2028_daft_290","A2028_daft_450","","","","","","","","","","","","","","","bg_d0303",4,2,5,"","cam01_railcam","d0303p",0,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1030306,"P2028_daft_280","","","","","","","","","","","","","","","","bg_d0303",4,0,6,"","cam01_railcam","d0303p",0,0,4,"d03","d03npc_P28_280","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1030307,"P2028_daft_290","P2028_daft_450","","","","","","","","","","","","","","","bg_d0303",4,2,5,"","cam01_railcam","d0303p",0,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1030308,"Z2028_daft_290","Z2028_daft_450","","","","","","","","","","","","","","","bg_d0303",4,2,5,"","cam01_railcam","d0303p",0,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1030309,"A2020_dbef_199","","","","","","","","","","","","","","","","bg_d0303",3,1,1,"","cam01_railcam","d0303p",0,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
