int32 0,string2 1,empty 2,int32 3,int32 4,float 5,int32 6,int32 7,string2 8,string2 9,int32 10,string2 11,int32 12,int32 13,int32 14,int32 15,int32 16,string2 17,int32 18,string2 19,string2 20,int32 21,string2 22,string2 23,int32 24,string2 25,string2 26,int32 27,string2 28,string2 29,int32 30,int32 31,int32 32,int32 33
2087010,"sub_100_087_1",,3,2,0,1,0,"char_YGGDRASILL","d",101,"",87,1,-1,0,0,"DIGITTER_FLAG_SUB_087_010",4,"FLAG_MAIN_22_010","FLAG_IS_CLEAR_S100_087",4,"FLAG_IS_CLEAR_S110_090","FLAG_IS_CLEAR_S100_087",4,"FLAG_IS_CLEAR_S110_091","FLAG_IS_CLEAR_S100_087",4,"FLAG_IS_CLEAR_S100_178","FLAG_IS_CLEAR_S100_087",3,0,0,2
2087020,"sub_100_087_2",,3,0,0,1,0,"char_YGGDRASILL","d",101,"",-1,-1,-1,0,0,"DIGITTER_FLAG_SUB_087_020",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2088010,"sub_100_088_1",,3,2,0,1,0,"char_TOUHO","d",101,"",88,1,-1,0,0,"DIGITTER_FLAG_SUB_088_010",4,"FLAG_MAIN_22_010","FLAG_IS_CLEAR_S100_088",4,"FLAG_IS_CLEAR_S100_178","FLAG_IS_CLEAR_S100_088",0,"","",0,"","",3,0,0,2
2089010,"sub_100_089_1",,3,2,0,1,0,"char_TOUHO","d",101,"",89,1,-1,0,0,"DIGITTER_FLAG_SUB_089_010",4,"FLAG_MAIN_22_010","FLAG_IS_CLEAR_S100_089",4,"FLAG_SUB_100_088_002","FLAG_IS_CLEAR_S100_089",0,"","",0,"","",3,0,0,2
2090010,"sub_110_090_1",,3,2,0,1,0,"char_HIROKO","d",101,"",90,1,-1,0,0,"DIGITTER_FLAG_SUB_090_010",4,"QUEST_M100_CLEAR","FLAG_IS_CLEAR_S110_090",4,"FLAG_S003_012","FLAG_IS_CLEAR_S110_090",0,"","",0,"","",3,0,0,2
2091010,"sub_110_091_1",,3,2,0,1,0,"char_MOCHIMON","d",101,"",91,1,-1,0,0,"DIGITTER_FLAG_SUB_091_010",4,"QUEST_M170_CLEAR","FLAG_IS_CLEAR_S110_091",4,"FLAG_IS_CLEAR_S110_090","FLAG_IS_CLEAR_S110_091",0,"","",0,"","",3,0,0,2
2092010,"sub_110_092_1",,3,2,0,1,0,"char_CRANIAMON","d",101,"",92,1,-1,0,0,"DIGITTER_FLAG_SUB_092_010",4,"FLAG_SUB_100_087_015","FLAG_IS_CLEAR_S110_092",4,"FLAG_IS_CLEAR_S090_072","FLAG_IS_CLEAR_S110_092",0,"","",0,"","",3,0,0,2
2093010,"sub_110_093_1",,3,2,0,1,0,"char_CRANIAMON","d",101,"",93,1,-1,0,0,"DIGITTER_FLAG_SUB_093_010",4,"FLAG_IS_CLEAR_S110_092","FLAG_IS_CLEAR_S110_093",0,"","",0,"","",0,"","",3,0,0,2
2094010,"sub_110_094_1",,3,2,0,1,0,"char_BAKEMON","d",101,"",94,1,-1,0,0,"DIGITTER_FLAG_SUB_094_010",4,"FLAG_IS_CLEAR_S110_093","FLAG_IS_CLEAR_S110_094",0,"","",0,"","",0,"","",3,0,0,2
2098010,"sub_110_098_1",,3,2,0,1,0,"char_AGUMON","d",101,"",98,1,-1,0,0,"DIGITTER_FLAG_SUB_098_010",4,"FLAG_IS_CLEAR_S100_087","FLAG_IS_CLEAR_S110_098",0,"","",0,"","",0,"","",3,0,0,2
2099010,"sub_110_099_1",,3,2,0,1,0,"char_DUKEMON","d",101,"",99,1,-1,0,0,"DIGITTER_FLAG_SUB_099_010",4,"FLAG_IS_CLEAR_S100_178","FLAG_IS_CLEAR_S110_099",4,"FLAG_IS_CLEAR_S050_039","FLAG_IS_CLEAR_S110_099",4,"FLAG_IS_CLEAR_S095_077","FLAG_IS_CLEAR_S110_099",4,"FLAG_SUB_100_087_015","FLAG_IS_CLEAR_S110_099",3,0,0,2
2100010,"sub_110_100_1",,3,2,0,1,0,"char_V-MON","d",101,"",100,-1,-1,0,0,"DIGITTER_FLAG_SUB_100_010",4,"FLAG_MAIN_22_010","FLAG_IS_CLEAR_S110_100",4,"FLAG_IS_CLEAR_S100_178","FLAG_IS_CLEAR_S110_100",4,"FLAG_SUB_100_087_015","FLAG_IS_CLEAR_S110_102",0,"","",3,0,0,2
2101010,"sub_110_101_1",,3,2,0,1,0,"char_MAGNAMON","d",101,"",101,1,-1,0,0,"DIGITTER_FLAG_SUB_101_010",4,"FLAG_IS_CLEAR_S110_099","FLAG_IS_CLEAR_S110_101",4,"FLAG_IS_CLEAR_S110_100","FLAG_IS_CLEAR_S110_101",4,"FLAG_SUB_100_087_015","FLAG_IS_CLEAR_S110_101",0,"","",3,0,0,2
2102010,"sub_110_102_1",,3,2,0,1,0,"char_ULFORCEVDRAMON","d",101,"",102,1,-1,0,0,"DIGITTER_FLAG_SUB_102_010",4,"FLAG_IS_CLEAR_S020_019","FLAG_IS_CLEAR_S110_102",4,"FLAG_SUB_100_087_015","FLAG_IS_CLEAR_S110_102",4,"FLAG_IS_CLEAR_S110_100","FLAG_IS_CLEAR_S110_102",0,"","",3,0,0,2
2103010,"sub_110_103_1",,3,2,0,1,0,"char_HIROKO","d",101,"",103,1,-1,0,0,"DIGITTER_FLAG_SUB_103_010",4,"FLAG_SUB_100_087_015","FLAG_IS_CLEAR_S110_103",0,"","",0,"","",0,"","",3,0,0,2
2104010,"sub_110_104_1",,3,2,0,1,0,"char_TOUDO_8YEARSLATER","d",101,"",104,1,-1,0,0,"DIGITTER_FLAG_SUB_104_010",4,"FLAG_IS_CLEAR_S110_103","FLAG_IS_CLEAR_S110_104",4,"FLAG_IS_CLEAR_S110_112","FLAG_IS_CLEAR_S110_104",0,"","",0,"","",3,0,0,2
2104020,"sub_110_104_2",,3,0,0,1,0,"char_TOUDO_8YEARSLATER","d",101,"",-1,-1,-1,0,0,"DIGITTER_FLAG_SUB_104_020",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2105010,"sub_110_105_1",,3,2,0,1,0,"char_DYNASMON","d",101,"",105,1,-1,0,0,"DIGITTER_FLAG_SUB_105_010",4,"FLAG_IS_CLEAR_S110_104","FLAG_IS_CLEAR_S110_105",0,"","",0,"","",0,"","",3,0,0,2
2106010,"sub_110_106_1",,3,2,0,1,0,"char_SLEIPMON","d",101,"",106,1,-1,0,0,"DIGITTER_FLAG_SUB_106_010",4,"FLAG_SUB_110_105_013","FLAG_IS_CLEAR_S110_106",4,"FLAG_IS_CLEAR_S010_159","FLAG_IS_CLEAR_S110_106",0,"","",0,"","",3,0,0,2
2108010,"sub_110_108_1",,3,2,0,1,0,"char_???","d",101,"",108,1,-1,0,0,"DIGITTER_FLAG_SUB_108_010",4,"FLAG_IS_CLEAR_S110_099","FLAG_IS_CLEAR_S110_108",4,"FLAG_IS_CLEAR_S110_101","FLAG_IS_CLEAR_S110_108",4,"FLAG_SUB_100_087_015","FLAG_IS_CLEAR_S110_108",0,"","",3,0,0,2
2109010,"sub_110_109_1",,3,2,0,1,0,"char_LALAMON","d",101,"",109,1,-1,0,0,"DIGITTER_FLAG_SUB_109_010",4,"FLAG_SUB_100_087_015","FLAG_IS_CLEAR_S110_109",4,"FLAG_IS_CLEAR_S100_178","FLAG_IS_CLEAR_S110_109",0,"","",0,"","",3,0,0,2
2111010,"sub_110_111_1",,3,2,0,1,0,"char_GANKOOMON","d",101,"",111,1,-1,0,0,"DIGITTER_FLAG_SUB_111_010",4,"FLAG_SUB_100_087_015","FLAG_IS_CLEAR_S110_111",4,"FLAG_IS_CLEAR_S100_178","FLAG_IS_CLEAR_S110_111",0,"","",0,"","",3,0,0,2
2112010,"sub_110_112_1",,3,2,0,1,0,"char_JESMON","d",101,"",112,1,-1,0,0,"DIGITTER_FLAG_SUB_112_010",4,"FLAG_SUB_110_111_001","FLAG_IS_CLEAR_S110_112",0,"","",0,"","",0,"","",3,0,0,2
2113010,"sub_110_113_1",,3,2,0,1,0,"char_GANKOOMON","d",101,"",113,1,-1,0,0,"DIGITTER_FLAG_SUB_113_010",4,"FLAG_IS_CLEAR_S110_111","FLAG_IS_CLEAR_S110_113",0,"","",0,"","",0,"","",3,0,0,2
2146010,"sub_200_146_1",,3,2,0,1,0,"char_TOUDO","d",101,"",146,1,-1,0,0,"DIGITTER_FLAG_SUB_146_010",4,"FLAG_DLC_COS_010","FLAG_IS_CLEAR_S200_146",4,"QUEST_M090_CLEAR","FLAG_IS_CLEAR_S200_146",4,"FLAG_MAIN_03_331","FLAG_IS_CLEAR_S200_146",0,"","",3,0,0,2
2147010,"sub_200_147_1",,3,2,0,1,0,"char_HIROKO","d",101,"",147,1,-1,0,0,"DIGITTER_FLAG_SUB_147_010",4,"FLAG_DLC_COS_020","FLAG_IS_CLEAR_S200_147",4,"QUEST_M100_CLEAR","FLAG_IS_CLEAR_S200_147",0,"","",0,"","",3,0,0,2
2148010,"sub_200_148_1",,3,2,0,1,0,"char_AGUMON","d",101,"",148,1,-1,0,0,"DIGITTER_FLAG_SUB_148_010",4,"FLAG_DLC_COS_030","FLAG_IS_CLEAR_S200_148",4,"FLAG_MAIN_04_000","FLAG_IS_CLEAR_S200_148",0,"","",0,"","",3,0,0,2
2149010,"sub_200_149_1",,3,2,0,1,0,"char_HIROKO","d",101,"",149,1,-1,0,0,"DIGITTER_FLAG_SUB_149_010",4,"FLAG_DLC_COS_040","FLAG_IS_CLEAR_S200_149",4,"FLAG_MAIN_12_060","FLAG_IS_CLEAR_S200_149",0,"","",0,"","",3,0,0,2
2150010,"sub_200_150_1",,3,2,0,1,0,"char_WANYAMON","d",101,"",150,1,-1,0,0,"DIGITTER_FLAG_SUB_150_010",4,"FLAG_DLC_COS_050","FLAG_IS_CLEAR_S200_150",4,"QUEST_M170_CLEAR","FLAG_IS_CLEAR_S200_150",0,"","",0,"","",3,0,0,2
2152010,"sub_050_152_1",,3,2,0,1,0,"char_PEGASMON","d",101,"",152,1,-1,0,0,"DIGITTER_FLAG_SUB_152_010",4,"FLAG_MAIN_04_990","FLAG_IS_CLEAR_S050_152",0,"","",0,"","",0,"","",3,0,0,2
2156010,"sub_010_156_1",,3,2,0,1,0,"char_HIROKO_8YEARSLATER","d",101,"",156,1,-1,0,0,"DIGITTER_FLAG_SUB_156_010",4,"FLAG_IS_CLEAR_S110_098","FLAG_IS_CLEAR_S010_156",4,"FLAG_MAIN_12_060","FLAG_IS_CLEAR_S010_156",0,"","",0,"","",3,0,0,2
2159010,"sub_010_159_1",,3,2,0,1,0,"char_ZUBAEAGERMON","d",101,"",159,1,-1,0,0,"DIGITTER_FLAG_SUB_159_010",4,"FLAG_IS_CLEAR_S010_001","FLAG_IS_CLEAR_S010_159",4,"QUEST_M350_CLEAR","FLAG_IS_CLEAR_S010_159",0,"","",0,"","",3,0,0,2
2160010,"sub_040_160_1",,3,2,0,1,0,"char_MARSMON","d",101,"",160,1,-1,0,0,"DIGITTER_FLAG_SUB_160_010",2,"FLAG_MAIN_12_060","FLAG_IS_CLEAR_S040_160",0,"","",0,"","",0,"","",3,0,0,2
2162010,"sub_900_162_1",,3,2,0,1,0,"char_???","d",101,"",162,1,-1,0,0,"DIGITTER_FLAG_SUB_162_010",4,"FLAG_IS_CLEAR_S110_109","FLAG_IS_CLEAR_S900_162",0,"","",0,"","",0,"","",3,0,0,2
2162020,"sub_900_162_2",,3,2,0,1,0,"char_???","d",101,"",-1,-1,-1,0,0,"DIGITTER_FLAG_SUB_162_020",4,"FLAG_SUB_900_162_005","FLAG_IS_CLEAR_S900_162",0,"","",0,"","",0,"","",3,0,0,2
2167010,"sub_070_167_1",,3,2,0,1,0,"char_MINERVAMON","d",101,"",167,1,-1,0,0,"DIGITTER_FLAG_SUB_167_010",4,"FLAG_SUB_070_167_011","FLAG_IS_CLEAR_S070_167",0,"","",0,"","",0,"","",3,0,0,2
2169010,"sub_910_169_1",,3,2,0,1,0,"char_HIROKO_8YEARSLATER","d",101,"",169,1,-1,0,0,"DIGITTER_FLAG_SUB_169_010",4,"FLAG_MAIN_22_010","FLAG_IS_CLEAR_S910_169",4,"FLAG_IS_CLEAR_S100_178","FLAG_IS_CLEAR_S910_169",0,"","",0,"","",3,0,0,2
2170010,"sub_910_170_1",,3,2,0,1,0,"char_HIROKO_8YEARSLATER","d",101,"",170,1,-1,0,0,"DIGITTER_FLAG_SUB_170_010",4,"FLAG_MAIN_22_010","FLAG_IS_CLEAR_S910_170",4,"FLAG_IS_CLEAR_S910_169","FLAG_IS_CLEAR_S910_170",0,"","",0,"","",3,0,0,2
2171010,"sub_910_171_1",,3,2,0,1,0,"char_HIROKO_8YEARSLATER","d",101,"",171,1,-1,0,0,"DIGITTER_FLAG_SUB_171_010",4,"FLAG_MAIN_22_010","FLAG_IS_CLEAR_S910_171",4,"FLAG_IS_CLEAR_S910_170","FLAG_IS_CLEAR_S910_171",0,"","",0,"","",3,0,0,2
2172010,"sub_020_172_1",,3,2,0,1,0,"char_HANGYOMON","d",101,"",172,1,-1,0,0,"DIGITTER_FLAG_SUB_172_010",4,"FLAG_MAIN_06_060","FLAG_IS_CLEAR_S020_172",0,"","",0,"","",0,"","",3,0,0,2
2173010,"sub_020_173_1",,3,2,0,1,0,"char_MARINEANGEMON","d",101,"",173,1,-1,0,0,"DIGITTER_FLAG_SUB_173_010",4,"FLAG_MAIN_14_010","FLAG_IS_CLEAR_S020_173",0,"","",0,"","",0,"","",3,0,0,2
2176010,"sub_050_176_1",,3,2,0,1,0,"char_MERCURYMON","d",101,"",176,1,-1,0,0,"DIGITTER_FLAG_SUB_176_010",4,"FLAG_IS_CLEAR_S100_178","FLAG_IS_CLEAR_S050_176",0,"","",0,"","",0,"","",3,0,0,2
2178010,"sub_100_178_1",,3,2,0,1,0,"char_MIREI","d",101,"",178,1,-1,0,0,"DIGITTER_FLAG_SUB_178_010",4,"FLAG_MAIN_22_010","FLAG_IS_CLEAR_S100_178",0,"","",0,"","",0,"","",3,0,0,2
2179010,"sub_010_179_1",,3,2,0,1,0,"char_CAFE_ASSISTANT","d",101,"",179,1,-1,0,0,"DIGITTER_FLAG_SUB_179_010",4,"FLAG_MAIN_12_060","FLAG_IS_CLEAR_S010_179",0,"","",0,"","",0,"","",3,0,0,2
2180010,"sub_010_180_1",,3,2,0,1,0,"char_BEGINNER_COSPLAYER","d",101,"",180,1,-1,0,0,"DIGITTER_FLAG_SUB_180_010",4,"FLAG_MAIN_22_010","FLAG_IS_CLEAR_S010_180",4,"FLAG_IS_CLEAR_S100_178","FLAG_IS_CLEAR_S010_180",0,"","",0,"","",3,0,0,2
2183010,"sub_030_183_1",,3,2,0,1,0,"char_PUNIMON","d",101,"",183,1,-1,0,0,"DIGITTER_FLAG_SUB_183_010",4,"FLAG_IS_CLEAR_S100_178","FLAG_IS_CLEAR_S030_183",0,"","",0,"","",0,"","",3,0,0,2
2208010,"sub_110_208_1",,3,2,0,1,0,"char_TOUHO","d",101,"",208,1,-1,0,0,"DIGITTER_FLAG_SUB_208_010",4,"FLAG_IS_CLEAR_S100_089","FLAG_IS_CLEAR_S110_208",0,"","",0,"","",0,"","",3,0,0,2
2211010,"sub_110_211_1",,3,2,0,1,0,"char_AGUMON","d",101,"",211,1,-1,0,0,"DIGITTER_FLAG_SUB_211_010",4,"FLAG_IS_CLEAR_S010_156","FLAG_IS_CLEAR_S110_211",4,"FLAG_IS_CLEAR_S110_106","FLAG_IS_CLEAR_S110_211",0,"","",0,"","",3,0,0,2
2216010,"sub_900_216_1",,3,2,0,1,0,"char_MIREI","d",101,"",216,1,-1,0,0,"DIGITTER_FLAG_SUB_216_010",4,"FLAG_MAIN_22_010","FLAG_IS_CLEAR_S900_216",4,"FLAG_IS_CLEAR_S100_178","FLAG_IS_CLEAR_S900_216",0,"","",0,"","",3,0,0,2
2217010,"sub_900_217_1",,3,2,0,1,0,"char_MINERVAMON","d",101,"",217,1,-1,0,0,"DIGITTER_FLAG_SUB_217_010",4,"FLAG_IS_GAME_CLEAR","FLAG_IS_CLEAR_S900_217",4,"FLAG_IS_CLEAR_S100_178","FLAG_IS_CLEAR_S900_217",0,"","",0,"","",3,0,0,2
2500010,"sub_clear_010_010",,5,0,0,0,0,"char_OPERATOR","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",1,0,0,2
2500011,"sub_clear_010_020",,5,4,60,0,0,"char_OPERATOR","d",2500010,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",1,0,0,2
2500020,"sub_clear_010_030",,5,0,0,0,0,"char_OPERATOR","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",1,0,0,2
2500021,"sub_clear_010_040",,5,4,60,0,0,"char_OPERATOR","d",2500020,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",1,0,0,2
2500040,"sub_clear_010_050",,5,0,0,0,0,"char_ADAMAS_Cloud","d",101,"",-1,-1,3026,0,2,"",0,"","",0,"","",0,"","",0,"","",1,1,0,2
2200010,"sub_seekhiroko_010_010",,3,0,0,1,0,"char_HIROKO","d",101,"",200,1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2200020,"sub_seekhiroko_020_010",,3,0,0,1,0,"char_HIROKO","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2200030,"sub_seekhiroko_030_010",,3,0,0,1,0,"char_HIROKO","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2200032,"sub_seekhiroko_030_010",,3,0,0,1,0,"char_HIROKO","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2200033,"sub_seekhiroko_160_010",,3,4,60,1,0,"char_HIROKO","d",2200032,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2200040,"sub_seekhiroko_040_010",,3,0,0,1,0,"char_HIROKO","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2200042,"sub_seekhiroko_040_010",,3,0,0,1,0,"char_HIROKO","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2200043,"sub_seekhiroko_160_010",,3,4,60,1,0,"char_HIROKO","d",2200042,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2200050,"sub_seekhiroko_050_010",,3,0,0,1,0,"char_HIROKO","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2200052,"sub_seekhiroko_050_010",,3,0,0,1,0,"char_HIROKO","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2200053,"sub_seekhiroko_160_010",,3,4,60,1,0,"char_HIROKO","d",2200052,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2200060,"sub_seekhiroko_060_010",,3,0,0,1,0,"char_HIROKO","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2200062,"sub_seekhiroko_060_010",,3,0,0,1,0,"char_HIROKO","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2200063,"sub_seekhiroko_160_010",,3,4,60,1,0,"char_HIROKO","d",2200062,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2200070,"sub_seekhiroko_070_010",,3,0,0,1,0,"char_HIROKO","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2200072,"sub_seekhiroko_070_010",,3,0,0,1,0,"char_HIROKO","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2200073,"sub_seekhiroko_160_010",,3,4,60,1,0,"char_HIROKO","d",2200072,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2200080,"sub_seekhiroko_080_010",,3,0,0,1,0,"char_HIROKO","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2200082,"sub_seekhiroko_080_010",,3,0,0,1,0,"char_HIROKO","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2200083,"sub_seekhiroko_160_010",,3,4,60,1,0,"char_HIROKO","d",2200082,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2200090,"sub_seekhiroko_090_010",,3,0,0,1,0,"char_HIROKO","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2200092,"sub_seekhiroko_090_010",,3,0,0,1,0,"char_HIROKO","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2200093,"sub_seekhiroko_160_010",,3,4,60,1,0,"char_HIROKO","d",2200092,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2200100,"sub_seekhiroko_100_010",,3,0,0,1,0,"char_HIROKO","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2200102,"sub_seekhiroko_100_010",,3,0,0,1,0,"char_HIROKO","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2200103,"sub_seekhiroko_160_010",,3,4,60,1,0,"char_HIROKO","d",2200102,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2200110,"sub_seekhiroko_110_010",,3,0,0,1,0,"char_HIROKO","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2200112,"sub_seekhiroko_110_010",,3,0,0,1,0,"char_HIROKO","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2200113,"sub_seekhiroko_160_010",,3,4,60,1,0,"char_HIROKO","d",2200112,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2200120,"sub_seekhiroko_120_010",,3,0,0,1,0,"char_HIROKO","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2200122,"sub_seekhiroko_120_010",,3,0,0,1,0,"char_HIROKO","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2200123,"sub_seekhiroko_160_010",,3,4,60,1,0,"char_HIROKO","d",2200122,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2200130,"sub_seekhiroko_130_010",,3,0,0,1,0,"char_HIROKO","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2200132,"sub_seekhiroko_130_010",,3,0,0,1,0,"char_HIROKO","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2200133,"sub_seekhiroko_160_010",,3,4,60,1,0,"char_HIROKO","d",2200132,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2200140,"sub_seekhiroko_140_010",,3,0,0,1,0,"char_HIROKO","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2200142,"sub_seekhiroko_140_010",,3,0,0,1,0,"char_HIROKO","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2200143,"sub_seekhiroko_160_010",,3,4,60,1,0,"char_HIROKO","d",2200142,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2200150,"sub_seekhiroko_150_010",,3,0,0,1,0,"char_HIROKO","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2200152,"sub_seekhiroko_150_010",,3,0,0,1,0,"char_HIROKO","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2200153,"sub_seekhiroko_160_010",,3,4,60,1,0,"char_HIROKO","d",2200152,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201010,"sub_seeketemon_010_010",,3,0,0,1,0,"char_ETEMON","d",101,"",201,1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201020,"sub_seeketemon_020_010",,3,0,0,1,0,"char_ETEMON","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201030,"sub_seeketemon_030_010",,3,0,0,1,0,"char_ETEMON","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201031,"sub_seeketemon_030_010",,3,0,0,1,0,"char_ETEMON","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201032,"sub_seeketemon_200_010",,3,4,60,1,0,"char_ETEMON","d",2201031,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201040,"sub_seeketemon_040_010",,3,0,0,1,0,"char_ETEMON","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201041,"sub_seeketemon_040_010",,3,0,0,1,0,"char_ETEMON","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201042,"sub_seeketemon_200_010",,3,4,60,1,0,"char_ETEMON","d",2201041,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201050,"sub_seeketemon_050_010",,3,0,0,1,0,"char_ETEMON","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201051,"sub_seeketemon_050_010",,3,0,0,1,0,"char_ETEMON","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201052,"sub_seeketemon_200_010",,3,4,60,1,0,"char_ETEMON","d",2201051,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201060,"sub_seeketemon_060_010",,3,0,0,1,0,"char_ETEMON","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201061,"sub_seeketemon_060_010",,3,0,0,1,0,"char_ETEMON","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201062,"sub_seeketemon_200_010",,3,4,60,1,0,"char_ETEMON","d",2201061,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201070,"sub_seeketemon_070_010",,3,0,0,1,0,"char_ETEMON","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201071,"sub_seeketemon_070_010",,3,0,0,1,0,"char_ETEMON","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201072,"sub_seeketemon_200_010",,3,4,60,1,0,"char_ETEMON","d",2201071,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201080,"sub_seeketemon_080_010",,3,0,0,1,0,"char_ETEMON","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201081,"sub_seeketemon_080_010",,3,0,0,1,0,"char_ETEMON","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201082,"sub_seeketemon_200_010",,3,4,60,1,0,"char_ETEMON","d",2201081,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
