string2 0,string2 1,float 2,string2 3,float 4,string2 5,float 6,string2 7,float 8,string2 9,float 10,string2 11,float 12,string2 13,float 14,string2 15,float 16,string2 17,float 18,string2 19,float 20
"m300_140_c04","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m300_140_c05","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m300_140_c06","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m300_140_c07","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m300_140_c08","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m300_140_c09","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m300_140_c10","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m300_140_c11","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m300_140_c12","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m300_140_c13","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m300_140_c14","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m300_140_c15","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m300_140_c16","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m300_140_c17","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m300_140_c18","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m300_140_c19","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m300_140_c20","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m300_140_c21","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m300_140_c22","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m340_040_c01","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m340_040_c03","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m420_020_c03","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m420_020_c04","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m420_020_c05","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m420_020_c07","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m420_020_c08","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m420_020_c09","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m420_020_c10","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m420_020_c11","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m420_110_c04","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m420_110_c06","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m420_110_c07","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m420_110_c08","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m430_021_c08","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m430_040_c13","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m430_040_c14","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m430_040_c15","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m430_040_c16","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m430_040_c17","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m430_040_c18","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m430_040_c20","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m430_040_c21","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m430_040_c22","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m430_040_c23","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m430_040_c24","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m430_040_c25","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m430_040_c26","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m430_040_c28","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m430_040_c29","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m440_030_c01","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m440_030_c02","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m440_030_c09","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m440_030_c10","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m440_030_c22","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m440_030_c25","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m440_030_c26","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m440_030_c27","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m440_030_c28","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m440_030_c30","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m440_030_c31","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m440_030_c32","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m440_110_c01","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m440_110_c02","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m440_110_c03","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m440_110_c08","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m440_130_c02","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m440_130_c03","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m440_130_c04","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m440_130_c06","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m440_130_c07","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m440_130_c10","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m440_130_c11","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m440_130_c15","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"ride_in01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"ride_out01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r001_fn01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r001_fw01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r005_fn01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r005_fw01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r012_fn01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r012_fw01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r015_fn01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r015_fw01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r016_fn01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r016_fw01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r017_fn01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r017_fw01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r019_fn01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r019_fw01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r021_fn01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r021_fw01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r023_fn01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r023_fw01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r025_fn01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r025_fw01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r027_fn01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r027_fw01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r030_fn01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r030_fw01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r032_fn01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r032_fw01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r033_fn01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r033_fw01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r035_fn01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r035_fw01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r037_fn01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r037_fw01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r038_fn01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r038_fw01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r039_fn01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r039_fw01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r040_fn01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r040_fw01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r041_fn01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r041_fw01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r047_fn01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r047_fw01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r048_fn01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r048_fw01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r049_fn01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r049_fw01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r056_in01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r056_out01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r059_fn01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r059_fw01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r060_fn01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r060_fw01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r061_fn01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r061_fw01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r068_fn01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"r068_fw01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
