int 0,int 1,empty 2,int 3,empty 4,int 5,int 6,int 7,int 8,int 9,int 10
1031,224,"",974,"",0,-1,-1,-1,-1,-1
1032,224,"",962,"",0,-1,-1,-1,-1,-1
1033,225,"",185,"",0,-1,-1,-1,-1,-1
1034,225,"",145,"",0,-1,-1,-1,-1,-1
1035,225,"",461,"",0,-1,-1,-1,-1,-1
1036,225,"",681,"",0,-1,-1,-1,-1,-1
1037,225,"",492,"",0,-1,-1,-1,-1,-1
1038,225,"",913,"",0,-1,-1,-1,-1,-1
1039,226,"",410,"",0,-1,-1,-1,-1,-1
1040,226,"",766,"",0,-1,-1,-1,-1,-1
1041,226,"",112,"",0,-1,-1,-1,-1,-1
1042,226,"",234,"",0,-1,-1,-1,-1,-1
1043,226,"",810,"",0,-1,-1,-1,-1,-1
1044,226,"",363,"",0,-1,-1,-1,-1,-1
1045,227,"",78,"",0,-1,-1,-1,-1,-1
1046,227,"",303,"",0,-1,-1,-1,-1,-1
1047,227,"",580,"",0,-1,-1,-1,-1,-1
1048,227,"",392,"",0,-1,-1,-1,-1,-1
1049,227,"",104,"",0,-1,-1,-1,-1,-1
1050,227,"",622,"",0,-1,-1,-1,-1,-1
1051,228,"",317,"",0,-1,-1,-1,-1,-1
1052,228,"",936,"",0,-1,-1,-1,-1,-1
1053,228,"",230,"",0,-1,-1,-1,-1,-1
1054,228,"",396,"",0,-1,-1,-1,-1,-1
1055,228,"",363,"",0,-1,-1,-1,-1,-1
1056,228,"",588,"",0,-1,-1,-1,-1,-1
1057,229,"",582,"",0,-1,-1,-1,-1,-1
1058,229,"",363,"",0,-1,-1,-1,-1,-1
1059,229,"",227,"",0,-1,-1,-1,-1,-1
1060,229,"",237,"",0,-1,-1,-1,-1,-1
1061,229,"",224,"",0,-1,-1,-1,-1,-1
1062,229,"",897,"",0,-1,-1,-1,-1,-1
1063,230,"",463,"",0,-1,-1,-1,-1,-1
1064,230,"",967,"",0,-1,-1,-1,-1,-1
1065,230,"",317,"",0,-1,-1,-1,-1,-1
1066,230,"",743,"",0,-1,-1,-1,-1,-1
1067,230,"",806,"",0,-1,-1,-1,-1,-1
1068,230,"",588,"",0,-1,-1,-1,-1,-1
1069,231,"",344,"",0,-1,-1,-1,-1,-1
1070,231,"",623,"",0,-1,-1,-1,-1,-1
1071,231,"",209,"",0,-1,-1,-1,-1,-1
1072,231,"",439,"",0,-1,-1,-1,-1,-1
1073,231,"",146,"",0,-1,-1,-1,-1,-1
1074,231,"",872,"",0,-1,-1,-1,-1,-1
1075,232,"",440,"",0,-1,-1,-1,-1,-1
1076,232,"",687,"",0,-1,-1,-1,-1,-1
1077,232,"",423,"",0,-1,-1,-1,-1,-1
1078,232,"",578,"",0,-1,-1,-1,-1,-1
1079,232,"",39,"",0,-1,-1,-1,-1,-1
1080,232,"",919,"",0,-1,-1,-1,-1,-1
1081,233,"",141,"",0,-1,-1,-1,-1,-1
1082,233,"",391,"",0,-1,-1,-1,-1,-1
1083,233,"",564,"",0,-1,-1,-1,-1,-1
1084,233,"",93,"",0,-1,-1,-1,-1,-1
1085,233,"",56,"",0,-1,-1,-1,-1,-1
1086,233,"",985,"",0,-1,-1,-1,-1,-1
1087,234,"",325,"",0,-1,-1,-1,-1,-1
1088,234,"",192,"",0,-1,-1,-1,-1,-1
1089,234,"",494,"",0,-1,-1,-1,-1,-1
1090,234,"",592,"",0,-1,-1,-1,-1,-1
1091,234,"",603,"",0,-1,-1,-1,-1,-1
1092,234,"",723,"",0,-1,-1,-1,-1,-1
1093,235,"",632,"",0,-1,-1,-1,-1,-1
1094,235,"",877,"",0,-1,-1,-1,-1,-1
1095,235,"",745,"",0,-1,-1,-1,-1,-1
1096,235,"",875,"",0,-1,-1,-1,-1,-1
1097,235,"",176,"",0,-1,-1,-1,-1,-1
1098,235,"",701,"",0,-1,-1,-1,-1,-1
1099,237,"",681,"",0,-1,-1,-1,-1,-1
1100,237,"",407,"",0,-1,-1,-1,-1,-1
1101,237,"",37,"",0,-1,-1,-1,-1,-1
1102,237,"",87,"",0,-1,-1,-1,-1,-1
1103,237,"",679,"",0,-1,-1,-1,-1,-1
1104,237,"",617,"",0,-1,-1,-1,-1,-1
1105,239,"",697,"",0,-1,-1,-1,-1,-1
1106,239,"",631,"",0,-1,-1,-1,-1,-1
1107,239,"",163,"",0,-1,-1,-1,-1,-1
1108,239,"",999,"",0,-1,-1,-1,-1,-1
1109,239,"",968,"",0,-1,-1,-1,-1,-1
1110,239,"",225,"",0,-1,-1,-1,-1,-1
1111,240,"",344,"",0,-1,-1,-1,-1,-1
1112,240,"",96,"",0,-1,-1,-1,-1,-1
1113,240,"",74,"",0,-1,-1,-1,-1,-1
1114,240,"",140,"",0,-1,-1,-1,-1,-1
1115,240,"",569,"",0,-1,-1,-1,-1,-1
1116,240,"",398,"",0,-1,-1,-1,-1,-1
1117,241,"",925,"",0,-1,-1,-1,-1,-1
1118,241,"",399,"",0,-1,-1,-1,-1,-1
1119,241,"",984,"",0,-1,-1,-1,-1,-1
1120,241,"",582,"",0,-1,-1,-1,-1,-1
1121,241,"",35,"",0,-1,-1,-1,-1,-1
1122,241,"",84,"",0,-1,-1,-1,-1,-1
1123,242,"",209,"",0,-1,-1,-1,-1,-1
1124,242,"",881,"",0,-1,-1,-1,-1,-1
1125,242,"",737,"",0,-1,-1,-1,-1,-1
1126,242,"",984,"",0,-1,-1,-1,-1,-1
1127,242,"",310,"",0,-1,-1,-1,-1,-1
1128,242,"",874,"",0,-1,-1,-1,-1,-1
1129,301,"",980,"",0,-1,-1,-1,-1,-1
1130,301,"",2,"",0,-1,-1,-1,-1,-1
1131,301,"",944,"",0,-1,-1,-1,-1,-1
1132,301,"",403,"",0,-1,-1,-1,-1,-1
1133,301,"",116,"",0,-1,-1,-1,-1,-1
1134,301,"",752,"",0,-1,-1,-1,-1,-1
1135,302,"",179,"",0,-1,-1,-1,-1,-1
1136,302,"",184,"",0,-1,-1,-1,-1,-1
1137,302,"",347,"",0,-1,-1,-1,-1,-1
1138,302,"",894,"",0,-1,-1,-1,-1,-1
1139,302,"",616,"",0,-1,-1,-1,-1,-1
1140,302,"",931,"",0,-1,-1,-1,-1,-1
1141,303,"",390,"",0,-1,-1,-1,-1,-1
1142,303,"",178,"",0,-1,-1,-1,-1,-1
1143,303,"",737,"",0,-1,-1,-1,-1,-1
1144,303,"",881,"",0,-1,-1,-1,-1,-1
1145,303,"",416,"",0,-1,-1,-1,-1,-1
1146,303,"",758,"",0,-1,-1,-1,-1,-1
1147,304,"",218,"",0,-1,-1,-1,-1,-1
1148,304,"",907,"",0,-1,-1,-1,-1,-1
1149,304,"",370,"",0,-1,-1,-1,-1,-1
1150,304,"",878,"",0,-1,-1,-1,-1,-1
1151,304,"",877,"",0,-1,-1,-1,-1,-1
1152,304,"",722,"",0,-1,-1,-1,-1,-1
1153,305,"",586,"",0,-1,-1,-1,-1,-1
1154,305,"",440,"",0,-1,-1,-1,-1,-1
1155,305,"",741,"",0,-1,-1,-1,-1,-1
1156,305,"",728,"",0,-1,-1,-1,-1,-1
1157,305,"",9,"",0,-1,-1,-1,-1,-1
1158,305,"",193,"",0,-1,-1,-1,-1,-1
1159,306,"",2,"",0,-1,-1,-1,-1,-1
1160,306,"",770,"",0,-1,-1,-1,-1,-1
1161,306,"",92,"",0,-1,-1,-1,-1,-1
1162,306,"",85,"",0,-1,-1,-1,-1,-1
1163,306,"",564,"",0,-1,-1,-1,-1,-1
1164,306,"",888,"",0,-1,-1,-1,-1,-1
1165,307,"",932,"",0,-1,-1,-1,-1,-1
1166,307,"",19,"",0,-1,-1,-1,-1,-1
1167,307,"",708,"",0,-1,-1,-1,-1,-1
1168,307,"",416,"",0,-1,-1,-1,-1,-1
1169,307,"",46,"",0,-1,-1,-1,-1,-1
1170,307,"",162,"",0,-1,-1,-1,-1,-1
1171,308,"",776,"",0,-1,-1,-1,-1,-1
1172,308,"",976,"",0,-1,-1,-1,-1,-1
1173,308,"",968,"",0,-1,-1,-1,-1,-1
1174,308,"",632,"",0,-1,-1,-1,-1,-1
1175,308,"",135,"",0,-1,-1,-1,-1,-1
1176,308,"",760,"",0,-1,-1,-1,-1,-1
1177,309,"",17,"",0,-1,-1,-1,-1,-1
1178,309,"",885,"",0,-1,-1,-1,-1,-1
1179,309,"",132,"",0,-1,-1,-1,-1,-1
1180,309,"",169,"",0,-1,-1,-1,-1,-1
1181,309,"",866,"",0,-1,-1,-1,-1,-1
1182,309,"",939,"",0,-1,-1,-1,-1,-1
1183,310,"",73,"",0,-1,-1,-1,-1,-1
1184,310,"",814,"",0,-1,-1,-1,-1,-1
1185,310,"",729,"",0,-1,-1,-1,-1,-1
1186,310,"",965,"",0,-1,-1,-1,-1,-1
1187,310,"",603,"",0,-1,-1,-1,-1,-1
1188,310,"",871,"",0,-1,-1,-1,-1,-1
1189,311,"",993,"",0,-1,-1,-1,-1,-1
1190,311,"",704,"",0,-1,-1,-1,-1,-1
1191,311,"",424,"",0,-1,-1,-1,-1,-1
1192,311,"",688,"",0,-1,-1,-1,-1,-1
1193,311,"",401,"",0,-1,-1,-1,-1,-1
1194,311,"",141,"",0,-1,-1,-1,-1,-1
1195,312,"",998,"",0,-1,-1,-1,-1,-1
1196,312,"",376,"",0,-1,-1,-1,-1,-1
1197,312,"",835,"",0,-1,-1,-1,-1,-1
1198,312,"",411,"",0,-1,-1,-1,-1,-1
1199,312,"",512,"",0,-1,-1,-1,-1,-1
1200,312,"",893,"",0,-1,-1,-1,-1,-1
1201,313,"",941,"",0,-1,-1,-1,-1,-1
1202,313,"",163,"",0,-1,-1,-1,-1,-1
1203,313,"",98,"",0,-1,-1,-1,-1,-1
1204,313,"",993,"",0,-1,-1,-1,-1,-1
1205,313,"",724,"",0,-1,-1,-1,-1,-1
1206,313,"",28,"",0,-1,-1,-1,-1,-1
1207,314,"",387,"",0,-1,-1,-1,-1,-1
1208,314,"",209,"",0,-1,-1,-1,-1,-1
1209,314,"",233,"",0,-1,-1,-1,-1,-1
1210,314,"",941,"",0,-1,-1,-1,-1,-1
1211,314,"",421,"",0,-1,-1,-1,-1,-1
1212,314,"",890,"",0,-1,-1,-1,-1,-1
1213,315,"",564,"",0,-1,-1,-1,-1,-1
1214,315,"",606,"",0,-1,-1,-1,-1,-1
1215,315,"",322,"",0,-1,-1,-1,-1,-1
1216,315,"",679,"",0,-1,-1,-1,-1,-1
1217,315,"",952,"",0,-1,-1,-1,-1,-1
1218,315,"",751,"",0,-1,-1,-1,-1,-1
1219,316,"",705,"",0,-1,-1,-1,-1,-1
1220,316,"",140,"",0,-1,-1,-1,-1,-1
1221,316,"",515,"",0,-1,-1,-1,-1,-1
1222,316,"",910,"",0,-1,-1,-1,-1,-1
1223,316,"",811,"",0,-1,-1,-1,-1,-1
1224,316,"",145,"",0,-1,-1,-1,-1,-1
1225,317,"",744,"",0,-1,-1,-1,-1,-1
1226,317,"",976,"",0,-1,-1,-1,-1,-1
1227,317,"",388,"",0,-1,-1,-1,-1,-1
1228,317,"",308,"",0,-1,-1,-1,-1,-1
1229,317,"",225,"",0,-1,-1,-1,-1,-1
1230,317,"",409,"",0,-1,-1,-1,-1,-1
1231,320,"",864,"",0,-1,-1,-1,-1,-1
1232,320,"",870,"",0,-1,-1,-1,-1,-1
1233,320,"",349,"",0,-1,-1,-1,-1,-1
1234,320,"",398,"",0,-1,-1,-1,-1,-1
1235,320,"",50,"",0,-1,-1,-1,-1,-1
1236,320,"",6,"",0,-1,-1,-1,-1,-1
1237,321,"",404,"",0,-1,-1,-1,-1,-1
1238,321,"",21,"",0,-1,-1,-1,-1,-1
1239,321,"",563,"",0,-1,-1,-1,-1,-1
1240,321,"",177,"",0,-1,-1,-1,-1,-1
1241,321,"",346,"",0,-1,-1,-1,-1,-1
1242,321,"",997,"",0,-1,-1,-1,-1,-1
1243,322,"",19,"",0,-1,-1,-1,-1,-1
1244,322,"",181,"",0,-1,-1,-1,-1,-1
1245,322,"",813,"",0,-1,-1,-1,-1,-1
1246,322,"",191,"",0,-1,-1,-1,-1,-1
1247,322,"",50,"",0,-1,-1,-1,-1,-1
1248,322,"",316,"",0,-1,-1,-1,-1,-1
1249,325,"",957,"",0,-1,-1,-1,-1,-1
1250,325,"",680,"",0,-1,-1,-1,-1,-1
1251,325,"",6,"",0,-1,-1,-1,-1,-1
1252,325,"",189,"",0,-1,-1,-1,-1,-1
1253,325,"",720,"",0,-1,-1,-1,-1,-1
1254,325,"",424,"",0,-1,-1,-1,-1,-1
1255,326,"",402,"",0,-1,-1,-1,-1,-1
1256,326,"",883,"",0,-1,-1,-1,-1,-1
1257,326,"",170,"",0,-1,-1,-1,-1,-1
1258,326,"",492,"",0,-1,-1,-1,-1,-1
1259,326,"",809,"",0,-1,-1,-1,-1,-1
1260,326,"",800,"",0,-1,-1,-1,-1,-1
1261,328,"",773,"",0,-1,-1,-1,-1,-1
1262,328,"",954,"",0,-1,-1,-1,-1,-1
1263,328,"",629,"",0,-1,-1,-1,-1,-1
1264,328,"",116,"",0,-1,-1,-1,-1,-1
1265,328,"",976,"",0,-1,-1,-1,-1,-1
1266,328,"",177,"",0,-1,-1,-1,-1,-1
1267,338,"",234,"",0,-1,-1,-1,-1,-1
1268,338,"",760,"",0,-1,-1,-1,-1,-1
1269,338,"",960,"",0,-1,-1,-1,-1,-1
1270,338,"",772,"",0,-1,-1,-1,-1,-1
1271,338,"",766,"",0,-1,-1,-1,-1,-1
1272,338,"",423,"",0,-1,-1,-1,-1,-1
1273,341,"",754,"",0,-1,-1,-1,-1,-1
1274,341,"",800,"",0,-1,-1,-1,-1,-1
1275,341,"",176,"",0,-1,-1,-1,-1,-1
1276,341,"",133,"",0,-1,-1,-1,-1,-1
1277,341,"",303,"",0,-1,-1,-1,-1,-1
1278,341,"",377,"",0,-1,-1,-1,-1,-1
1279,342,"",184,"",0,-1,-1,-1,-1,-1
1280,342,"",580,"",0,-1,-1,-1,-1,-1
1281,342,"",626,"",0,-1,-1,-1,-1,-1
1282,342,"",44,"",0,-1,-1,-1,-1,-1
1283,342,"",23,"",0,-1,-1,-1,-1,-1
1284,342,"",380,"",0,-1,-1,-1,-1,-1
1285,343,"",304,"",0,-1,-1,-1,-1,-1
1286,343,"",604,"",0,-1,-1,-1,-1,-1
1287,343,"",404,"",0,-1,-1,-1,-1,-1
1288,343,"",395,"",0,-1,-1,-1,-1,-1
1289,343,"",595,"",0,-1,-1,-1,-1,-1
1290,343,"",731,"",0,-1,-1,-1,-1,-1
1291,344,"",81,"",0,-1,-1,-1,-1,-1
1292,344,"",622,"",0,-1,-1,-1,-1,-1
1293,344,"",345,"",0,-1,-1,-1,-1,-1
1294,344,"",231,"",0,-1,-1,-1,-1,-1
1295,344,"",775,"",0,-1,-1,-1,-1,-1
1296,344,"",814,"",0,-1,-1,-1,-1,-1
1297,345,"",342,"",0,-1,-1,-1,-1,-1
1298,345,"",19,"",0,-1,-1,-1,-1,-1
1299,345,"",752,"",0,-1,-1,-1,-1,-1
1300,345,"",991,"",0,-1,-1,-1,-1,-1
1301,345,"",956,"",0,-1,-1,-1,-1,-1
1302,345,"",705,"",0,-1,-1,-1,-1,-1
1303,346,"",69,"",0,-1,-1,-1,-1,-1
1304,346,"",998,"",0,-1,-1,-1,-1,-1
1305,346,"",116,"",0,-1,-1,-1,-1,-1
1306,346,"",30,"",0,-1,-1,-1,-1,-1
1307,346,"",999,"",0,-1,-1,-1,-1,-1
1308,346,"",416,"",0,-1,-1,-1,-1,-1
1309,347,"",141,"",0,-1,-1,-1,-1,-1
1310,347,"",966,"",0,-1,-1,-1,-1,-1
1311,347,"",917,"",0,-1,-1,-1,-1,-1
1312,347,"",74,"",0,-1,-1,-1,-1,-1
1313,347,"",378,"",0,-1,-1,-1,-1,-1
1314,347,"",751,"",0,-1,-1,-1,-1,-1
1315,348,"",698,"",0,-1,-1,-1,-1,-1
1316,348,"",729,"",0,-1,-1,-1,-1,-1
1317,348,"",716,"",0,-1,-1,-1,-1,-1
1318,348,"",395,"",0,-1,-1,-1,-1,-1
1319,348,"",371,"",0,-1,-1,-1,-1,-1
1320,348,"",426,"",0,-1,-1,-1,-1,-1
1321,349,"",933,"",0,-1,-1,-1,-1,-1
1322,349,"",958,"",0,-1,-1,-1,-1,-1
1323,349,"",96,"",0,-1,-1,-1,-1,-1
1324,349,"",810,"",0,-1,-1,-1,-1,-1
1325,349,"",241,"",0,-1,-1,-1,-1,-1
1326,349,"",590,"",0,-1,-1,-1,-1,-1
1327,359,"",869,"",0,-1,-1,-1,-1,-1
1328,359,"",965,"",0,-1,-1,-1,-1,-1
1329,359,"",630,"",0,-1,-1,-1,-1,-1
1330,359,"",129,"",0,-1,-1,-1,-1,-1
1331,359,"",626,"",0,-1,-1,-1,-1,-1
1332,359,"",969,"",0,-1,-1,-1,-1,-1
1333,361,"",586,"",0,-1,-1,-1,-1,-1
1334,361,"",911,"",0,-1,-1,-1,-1,-1
1335,361,"",78,"",0,-1,-1,-1,-1,-1
1336,361,"",103,"",0,-1,-1,-1,-1,-1
1337,361,"",16,"",0,-1,-1,-1,-1,-1
1338,361,"",966,"",0,-1,-1,-1,-1,-1
1339,363,"",676,"",0,-1,-1,-1,-1,-1
1340,363,"",392,"",0,-1,-1,-1,-1,-1
1341,363,"",371,"",0,-1,-1,-1,-1,-1
1342,363,"",4,"",0,-1,-1,-1,-1,-1
1343,363,"",609,"",0,-1,-1,-1,-1,-1
1344,363,"",751,"",0,-1,-1,-1,-1,-1
1345,364,"",208,"",0,-1,-1,-1,-1,-1
1346,364,"",809,"",0,-1,-1,-1,-1,-1
1347,364,"",186,"",0,-1,-1,-1,-1,-1
1348,364,"",773,"",0,-1,-1,-1,-1,-1
1349,364,"",926,"",0,-1,-1,-1,-1,-1
1350,364,"",38,"",0,-1,-1,-1,-1,-1
1351,365,"",917,"",0,-1,-1,-1,-1,-1
1352,365,"",197,"",0,-1,-1,-1,-1,-1
1353,365,"",90,"",0,-1,-1,-1,-1,-1
1354,365,"",142,"",0,-1,-1,-1,-1,-1
1355,365,"",103,"",0,-1,-1,-1,-1,-1
1356,365,"",598,"",0,-1,-1,-1,-1,-1
1357,367,"",770,"",0,-1,-1,-1,-1,-1
1358,367,"",458,"",0,-1,-1,-1,-1,-1
1359,367,"",14,"",0,-1,-1,-1,-1,-1
1360,367,"",940,"",0,-1,-1,-1,-1,-1
1361,367,"",400,"",0,-1,-1,-1,-1,-1
1362,367,"",372,"",0,-1,-1,-1,-1,-1
1363,368,"",719,"",0,-1,-1,-1,-1,-1
1364,368,"",56,"",0,-1,-1,-1,-1,-1
1365,368,"",723,"",0,-1,-1,-1,-1,-1
1366,368,"",171,"",0,-1,-1,-1,-1,-1
1367,368,"",573,"",0,-1,-1,-1,-1,-1
1368,368,"",991,"",0,-1,-1,-1,-1,-1
1369,369,"",115,"",0,-1,-1,-1,-1,-1
1370,369,"",84,"",0,-1,-1,-1,-1,-1
1371,369,"",195,"",0,-1,-1,-1,-1,-1
1372,369,"",688,"",0,-1,-1,-1,-1,-1
1373,369,"",191,"",0,-1,-1,-1,-1,-1
1374,369,"",306,"",0,-1,-1,-1,-1,-1
1375,370,"",886,"",0,-1,-1,-1,-1,-1
1376,370,"",607,"",0,-1,-1,-1,-1,-1
1377,370,"",759,"",0,-1,-1,-1,-1,-1
1378,370,"",810,"",0,-1,-1,-1,-1,-1
1379,370,"",743,"",0,-1,-1,-1,-1,-1
1380,370,"",631,"",0,-1,-1,-1,-1,-1
1381,371,"",51,"",0,-1,-1,-1,-1,-1
1382,371,"",879,"",0,-1,-1,-1,-1,-1
1383,371,"",699,"",0,-1,-1,-1,-1,-1
1384,371,"",6,"",0,-1,-1,-1,-1,-1
1385,371,"",711,"",0,-1,-1,-1,-1,-1
1386,371,"",41,"",0,-1,-1,-1,-1,-1
1387,372,"",682,"",0,-1,-1,-1,-1,-1
1388,372,"",869,"",0,-1,-1,-1,-1,-1
1389,372,"",190,"",0,-1,-1,-1,-1,-1
1390,372,"",759,"",0,-1,-1,-1,-1,-1
1391,372,"",707,"",0,-1,-1,-1,-1,-1
1392,372,"",770,"",0,-1,-1,-1,-1,-1
1393,373,"",94,"",0,-1,-1,-1,-1,-1
1394,373,"",453,"",0,-1,-1,-1,-1,-1
1395,373,"",191,"",0,-1,-1,-1,-1,-1
1396,373,"",431,"",0,-1,-1,-1,-1,-1
1397,373,"",133,"",0,-1,-1,-1,-1,-1
1398,373,"",742,"",0,-1,-1,-1,-1,-1
1399,374,"",450,"",0,-1,-1,-1,-1,-1
1400,374,"",377,"",0,-1,-1,-1,-1,-1
1401,374,"",722,"",0,-1,-1,-1,-1,-1
1402,374,"",704,"",0,-1,-1,-1,-1,-1
1403,374,"",774,"",0,-1,-1,-1,-1,-1
1404,374,"",569,"",0,-1,-1,-1,-1,-1
1405,375,"",186,"",0,-1,-1,-1,-1,-1
1406,375,"",104,"",0,-1,-1,-1,-1,-1
1407,375,"",985,"",0,-1,-1,-1,-1,-1
1408,375,"",194,"",0,-1,-1,-1,-1,-1
1409,375,"",372,"",0,-1,-1,-1,-1,-1
1410,375,"",632,"",0,-1,-1,-1,-1,-1
1411,376,"",605,"",0,-1,-1,-1,-1,-1
1412,376,"",163,"",0,-1,-1,-1,-1,-1
1413,376,"",419,"",0,-1,-1,-1,-1,-1
1414,376,"",429,"",0,-1,-1,-1,-1,-1
1415,376,"",225,"",0,-1,-1,-1,-1,-1
1416,376,"",688,"",0,-1,-1,-1,-1,-1
1417,377,"",172,"",0,-1,-1,-1,-1,-1
1418,377,"",117,"",0,-1,-1,-1,-1,-1
1419,377,"",198,"",0,-1,-1,-1,-1,-1
1420,377,"",723,"",0,-1,-1,-1,-1,-1
1421,377,"",402,"",0,-1,-1,-1,-1,-1
1422,377,"",73,"",0,-1,-1,-1,-1,-1
1423,378,"",54,"",0,-1,-1,-1,-1,-1
1424,378,"",217,"",0,-1,-1,-1,-1,-1
1425,378,"",749,"",0,-1,-1,-1,-1,-1
1426,378,"",390,"",0,-1,-1,-1,-1,-1
1427,378,"",146,"",0,-1,-1,-1,-1,-1
1428,378,"",399,"",0,-1,-1,-1,-1,-1
1429,379,"",406,"",0,-1,-1,-1,-1,-1
1430,379,"",13,"",0,-1,-1,-1,-1,-1
1431,379,"",6,"",0,-1,-1,-1,-1,-1
1432,379,"",951,"",0,-1,-1,-1,-1,-1
1433,379,"",887,"",0,-1,-1,-1,-1,-1
1434,379,"",804,"",0,-1,-1,-1,-1,-1
1435,380,"",150,"",0,-1,-1,-1,-1,-1
1436,380,"",682,"",0,-1,-1,-1,-1,-1
1437,380,"",884,"",0,-1,-1,-1,-1,-1
1438,380,"",425,"",0,-1,-1,-1,-1,-1
1439,380,"",584,"",0,-1,-1,-1,-1,-1
1440,380,"",32,"",0,-1,-1,-1,-1,-1
1441,382,"",484,"",0,-1,-1,-1,-1,-1
1442,382,"",893,"",0,-1,-1,-1,-1,-1
1443,382,"",682,"",0,-1,-1,-1,-1,-1
1444,382,"",913,"",0,-1,-1,-1,-1,-1
1445,382,"",30,"",0,-1,-1,-1,-1,-1
1446,382,"",888,"",0,-1,-1,-1,-1,-1
1447,383,"",490,"",0,-1,-1,-1,-1,-1
1448,383,"",879,"",0,-1,-1,-1,-1,-1
1449,383,"",382,"",0,-1,-1,-1,-1,-1
1450,383,"",729,"",0,-1,-1,-1,-1,-1
1451,383,"",59,"",0,-1,-1,-1,-1,-1
1452,383,"",548,"",0,-1,-1,-1,-1,-1
1453,385,"",53,"",0,-1,-1,-1,-1,-1
1454,385,"",145,"",0,-1,-1,-1,-1,-1
1455,385,"",104,"",0,-1,-1,-1,-1,-1
1456,385,"",874,"",0,-1,-1,-1,-1,-1
1457,385,"",885,"",0,-1,-1,-1,-1,-1
1458,385,"",346,"",0,-1,-1,-1,-1,-1
1459,387,"",39,"",0,-1,-1,-1,-1,-1
1460,387,"",456,"",0,-1,-1,-1,-1,-1
1461,387,"",880,"",0,-1,-1,-1,-1,-1
1462,387,"",399,"",0,-1,-1,-1,-1,-1
1463,387,"",174,"",0,-1,-1,-1,-1,-1
1464,387,"",627,"",0,-1,-1,-1,-1,-1
1465,388,"",374,"",0,-1,-1,-1,-1,-1
1466,388,"",897,"",0,-1,-1,-1,-1,-1
1467,388,"",440,"",0,-1,-1,-1,-1,-1
1468,388,"",586,"",0,-1,-1,-1,-1,-1
1469,388,"",136,"",0,-1,-1,-1,-1,-1
1470,388,"",604,"",0,-1,-1,-1,-1,-1
1471,389,"",188,"",0,-1,-1,-1,-1,-1
1472,389,"",474,"",0,-1,-1,-1,-1,-1
1473,389,"",844,"",0,-1,-1,-1,-1,-1
1474,389,"",466,"",0,-1,-1,-1,-1,-1
1475,389,"",317,"",0,-1,-1,-1,-1,-1
1476,389,"",972,"",0,-1,-1,-1,-1,-1
1477,390,"",925,"",0,-1,-1,-1,-1,-1
1478,390,"",567,"",0,-1,-1,-1,-1,-1
1479,390,"",105,"",0,-1,-1,-1,-1,-1
1480,390,"",389,"",0,-1,-1,-1,-1,-1
1481,390,"",325,"",0,-1,-1,-1,-1,-1
1482,390,"",78,"",0,-1,-1,-1,-1,-1
1483,391,"",389,"",0,-1,-1,-1,-1,-1
1484,391,"",101,"",0,-1,-1,-1,-1,-1
1485,391,"",315,"",0,-1,-1,-1,-1,-1
1486,391,"",88,"",0,-1,-1,-1,-1,-1
1487,391,"",514,"",0,-1,-1,-1,-1,-1
1488,391,"",706,"",0,-1,-1,-1,-1,-1
1489,392,"",676,"",0,-1,-1,-1,-1,-1
1490,392,"",338,"",0,-1,-1,-1,-1,-1
1491,392,"",173,"",0,-1,-1,-1,-1,-1
1492,392,"",239,"",0,-1,-1,-1,-1,-1
1493,392,"",881,"",0,-1,-1,-1,-1,-1
1494,392,"",230,"",0,-1,-1,-1,-1,-1
1495,393,"",396,"",0,-1,-1,-1,-1,-1
1496,393,"",190,"",0,-1,-1,-1,-1,-1
1497,393,"",892,"",0,-1,-1,-1,-1,-1
1498,393,"",367,"",0,-1,-1,-1,-1,-1
1499,393,"",745,"",0,-1,-1,-1,-1,-1
1500,393,"",729,"",0,-1,-1,-1,-1,-1
1501,394,"",994,"",0,-1,-1,-1,-1,-1
1502,394,"",743,"",0,-1,-1,-1,-1,-1
1503,394,"",9,"",0,-1,-1,-1,-1,-1
1504,394,"",217,"",0,-1,-1,-1,-1,-1
1505,394,"",234,"",0,-1,-1,-1,-1,-1
1506,394,"",192,"",0,-1,-1,-1,-1,-1
1507,395,"",459,"",0,-1,-1,-1,-1,-1
1508,395,"",935,"",0,-1,-1,-1,-1,-1
1509,395,"",398,"",0,-1,-1,-1,-1,-1
1510,395,"",27,"",0,-1,-1,-1,-1,-1
1511,395,"",113,"",0,-1,-1,-1,-1,-1
1512,395,"",984,"",0,-1,-1,-1,-1,-1
1513,396,"",171,"",0,-1,-1,-1,-1,-1
1514,396,"",191,"",0,-1,-1,-1,-1,-1
1515,396,"",990,"",0,-1,-1,-1,-1,-1
1516,396,"",219,"",0,-1,-1,-1,-1,-1
1517,396,"",884,"",0,-1,-1,-1,-1,-1
1518,396,"",24,"",0,-1,-1,-1,-1,-1
1519,397,"",992,"",0,-1,-1,-1,-1,-1
1520,397,"",708,"",0,-1,-1,-1,-1,-1
1521,397,"",141,"",0,-1,-1,-1,-1,-1
1522,397,"",101,"",0,-1,-1,-1,-1,-1
1523,397,"",94,"",0,-1,-1,-1,-1,-1
1524,397,"",16,"",0,-1,-1,-1,-1,-1
1525,398,"",874,"",0,-1,-1,-1,-1,-1
1526,398,"",878,"",0,-1,-1,-1,-1,-1
1527,398,"",837,"",0,-1,-1,-1,-1,-1
1528,398,"",373,"",0,-1,-1,-1,-1,-1
