int 0,empty 1,int 2,empty 3,empty 4,int 5,empty 6,bool 7,bool 8,bool 9,int 10,int 11,float 12,float 13,string2 14,int 15,int 16,int 17,int 18,int 19,int 20,int 21,int 22,int 23,int 24,int 25,int 26,int 27,int 28,int 29,int 30,empty 31,int 32,int 33,int 34,int 35,int 36,int 37,empty 38,int 39,int 40,empty 41,int 42,int 43
30101,"",576,"","",30101,"",0,0,1,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
30102,"",88,"","",30102,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,0,0,0,0,0,"",0,0,"",0,0
30201,"",301,"","",30201,"",0,1,1,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
30202,"",302,"","",30202,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,0
30301,"",459,"","",30301,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,30,50,120,20,120,20,100,"",0,4,1,20,1,0,"",0,0,"",0,0
30302,"",51,"","",30301,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,50,60,300,100,300,100,130,"",0,4,1,20,1,0,"",0,0,"",0,50
30303,"",580,"","",30303,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,30,50,120,20,120,20,100,"",0,4,1,20,1,0,"",0,0,"",0,0
30304,"",186,"","",30301,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,30,50,120,20,120,20,100,"",0,24,4,40,4,0,"",0,0,"",0,50
30401,"",739,"","",30401,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
30402,"",214,"","",30401,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,"",0,0
30403,"",954,"","",30403,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,0
30404,"",939,"","",30403,"",0,1,1,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
30501,"",74,"","",30501,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,0
30502,"",49,"","",30502,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
30503,"",101,"","",30502,"",0,0,1,0,20,2,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
30601,"",920,"","",30601,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
30602,"",959,"","",30601,"",0,1,1,0,20,1.85,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
30701,"",739,"","",30701,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,0,50,120,20,120,20,100,"",0,4,1,20,1,0,"",0,0,"",0,0
30702,"",605,"","",30701,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,30,50,100,50,100,50,100,"",0,24,4,40,4,0,"",0,0,"",0,20
30703,"",307,"","",30701,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,0,50,120,20,120,20,100,"",0,4,1,20,1,0,"",0,0,"",0,20
30801,"",365,"","",30801,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
30802,"",864,"","",30802,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,0
30803,"",308,"","",30802,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,0,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,0
30901,"",309,"","",30901,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
31001,"",610,"","",31001,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
31101,"",338,"","",31101,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
31102,"",617,"","",31102,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,150,80,160,80,160,80,160,"",0,264,8,160,16,0,"",0,0,"",0,10
31201,"",871,"","",31201,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
31301,"",30,"","",31301,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
31302,"",149,"","",31303,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,0
31303,"",313,"","",31303,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,0
31401,"",51,"","",31401,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
31501,"",308,"","",31501,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
31502,"",313,"","",31501,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,0
31601,"",969,"","",31601,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"",0,4,2,10,1,0,"",0,0,"",0,100
31701,"",974,"","",31701,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,20,60,200,20,200,20,130,"",0,4,2,10,1,0,"",0,0,"",0,100
31702,"",378,"","",31702,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,20,60,200,20,200,20,130,"",0,4,2,10,1,0,"",0,0,"",0,100
31703,"",910,"","",31701,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,0,60,200,20,200,20,130,"",0,4,2,10,1,0,"",0,0,"",0,100
31704,"",871,"","",31701,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,40,60,270,100,270,100,160,"",0,4,2,10,1,0,"",0,0,"",0,100
32001,"",435,"","",32001,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,20,60,200,20,200,20,130,"",0,4,2,10,1,0,"",0,0,"",0,100
32101,"",889,"","",32101,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,40,60,270,100,270,100,160,"",0,1,1,10,1,0,"",0,0,"",0,100
32201,"",237,"","",32201,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,50,60,30,20,30,20,130,"",0,1,1,10,1,0,"",0,0,"",0,0
32202,"",322,"","",32201,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,40,60,270,100,270,100,160,"",0,1,1,10,1,0,"",0,0,"",0,100
32501,"",172,"","",32501,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,20,60,200,20,200,20,130,"",0,4,2,20,2,0,"",0,0,"",0,100
32601,"",924,"","",32601,"",0,0,1,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
32602,"",326,"","",32602,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,0
32604,"",626,"","",32604,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,0
32801,"",997,"","",32801,"",0,0,1,0,20,1.7,0.05,"",0,0,1,1,1,1,1,1,1,80,100,260,90,260,90,80,"",27,1364,12,350,35,0,"",0,0,"",0,0
33801,"",459,"","",33801,"",0,1,0,0,20,7,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
34101,"",729,"","",34101,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,8,80,8,1172,"",5,0,"",0,15
34102,"",341,"","",34101,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,"",0,0
34201,"",927,"","",34201,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,564,10,160,16,0,"",0,0,"",0,10
34202,"",70,"","",34201,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,10,160,16,22130,"",100,0,"",0,0
34301,"",702,"","",34301,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,30,50,120,20,120,20,100,"",0,24,6,40,4,0,"",0,0,"",0,20
34302,"",147,"","",34302,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,30,50,120,20,120,20,100,"",0,24,6,40,4,0,"",0,0,"",0,0
34401,"",416,"","",34401,"",0,1,0,0,20,1.5,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,0
34501,"",999,"","",34501,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,1173,"",5,0,"",0,10
34502,"",408,"","",34502,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,22134,"",100,0,"",0,0
34601,"",413,"","",34601,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,1064,10,320,32,1174,"",5,0,"",0,5
34602,"",326,"","",34601,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
34603,"",425,"","",34601,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
34604,"",144,"","",34601,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,0,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,0
34701,"",396,"","",34701,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,8,80,8,0,"",0,0,"",0,15
34702,"",347,"","",34702,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,8,80,8,0,"",0,0,"",0,0
34801,"",617,"","",34801,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,30,50,120,20,120,20,100,"",0,24,6,40,4,0,"",0,0,"",0,20
34901,"",111,"","",34901,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
35901,"",909,"","",35901,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,0
36101,"",969,"","",36101,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,30,50,120,20,120,20,100,"",0,24,4,40,4,22127,"",100,0,"",0,0
36301,"",931,"","",36301,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,80,60,170,50,170,50,130,"",0,84,6,80,8,0,"",0,0,"",0,15
36302,"",776,"","",36302,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,80,60,170,50,170,50,130,"",0,84,6,80,8,0,"",0,0,"",0,0
36401,"",178,"","",36401,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,564,8,160,16,0,"",0,0,"",0,10
36402,"",406,"","",36402,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,22145,"",100,0,"",0,0
36403,"",745,"","",36402,"",0,1,0,0,20,1.5,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,0
36501,"",474,"","",36501,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
36701,"",81,"","",36701,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
36702,"",917,"","",36701,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,"",0,0
36703,"",737,"","",36703,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,0,0,0,0,0,"",0,0,"",0,0
36704,"",961,"","",36703,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
36801,"",802,"","",36801,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,0
36901,"",631,"","",36901,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
37001,"",452,"","",37001,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,484,6,80,8,0,"",0,0,"",0,15
37002,"",370,"","",37001,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,0,0,0,0,0,"",0,0,"",0,0
37003,"",622,"","",37001,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,0,60,170,40,170,40,130,"",0,0,0,0,0,0,"",0,0,"",0,0
37101,"",390,"","",37101,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
37201,"",985,"","",37201,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,22125,"",100,0,"",0,0
37202,"",915,"","",37202,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,0,60,0,0,0,0,0,"",0,250,0,80,8,0,"",0,0,"",0,15
37203,"",163,"","",37201,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",100,0,"",0,15
37301,"",582,"","",37301,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,22154,"",100,0,"",0,0
37302,"",44,"","",37302,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,130,60,130,60,130,"",0,84,6,80,8,0,"",0,0,"",0,15
37401,"",699,"","",37401,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,0
37402,"",434,"","",37402,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,10,0,10,0,354,"",100,0,"",0,0
37501,"",198,"","",37501,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
37601,"",71,"","",37601,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,1174,"",5,0,"",0,10
37602,"",970,"","",37602,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
37701,"",95,"","",37701,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,0
37702,"",96,"","",37701,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,0,60,0,0,0,0,0,"",0,84,6,80,8,30032,"",100,0,"",0,0
37801,"",312,"","",37801,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,1171,"",5,0,"",0,10
37901,"",379,"","",37901,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
37902,"",991,"","",37901,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
38001,"",380,"","",38001,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,"",0,0
38002,"",979,"","",38002,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,150,80,160,80,160,80,160,"",0,264,8,160,16,0,"",0,0,"",0,10
38201,"",37,"","",38201,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,60,170,60,130,"",0,4,36,320,32,0,"",0,0,"",0,0
38301,"",81,"","",38301,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
38501,"",868,"","",38501,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
38502,"",982,"","",38502,"",0,0,1,0,20,4,0.05,"",0,0,1,1,1,1,1,1,1,150,100,260,90,260,90,100,"",0,664,10,320,32,0,"",0,0,"",0,5
38701,"",802,"","",38701,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,20,60,200,20,200,20,130,"",0,4,2,10,1,0,"",0,0,"",0,100
38702,"",767,"","",38702,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,20,60,200,20,200,20,130,"",0,4,2,10,1,22144,"",100,0,"",0,100
38703,"",573,"","",38701,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,20,60,200,20,200,20,130,"",0,4,2,10,1,0,"",0,0,"",0,100
38801,"",622,"","",38801,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,40,60,270,100,270,100,160,"",0,4,2,20,2,0,"",0,0,"",0,100
38901,"",364,"","",38901,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,30,50,120,20,120,20,100,"",0,12,2,40,2,0,"",0,0,"",0,20
38902,"",1,"","",38901,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,30,50,100,50,100,50,100,"",0,24,4,40,4,0,"",0,0,"",0,20
39001,"",390,"","",39001,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,30,50,120,20,120,20,100,"",0,24,4,40,4,0,"",0,0,"",0,20
39101,"",344,"","",39101,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,30,50,120,20,120,20,100,"",0,24,4,40,4,0,"",0,0,"",0,0
39201,"",705,"","",39201,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,30,50,120,20,120,20,100,"",0,12,2,20,2,1171,"",5,0,"",0,20
39301,"",134,"","",39301,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,1171,"",5,0,"",0,15
39302,"",137,"","",39302,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
39401,"",168,"","",39401,"",0,1,1,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
39501,"",885,"","",39501,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
39601,"",396,"","",39601,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
39701,"",886,"","",39701,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
39801,"",884,"","",39801,"",0,1,1,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
39802,"",977,"","",39801,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,"",0,0
39803,"",772,"","",39801,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
39901,"",594,"","",39901,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
39902,"",629,"","",39901,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,0
40001,"",348,"","",40001,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,0
40101,"",424,"","",40101,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
40102,"",188,"","",40102,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,0,80,0,0,0,0,0,"",0,700,8,160,16,0,"",0,0,"",0,0
40103,"",401,"","",40101,"",0,1,0,0,25,-1,0.05,"",0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,"",0,0
40201,"",232,"","",40201,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,0,0,0,0,0,"",0,0,"",0,0
40301,"",427,"","",40301,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,2640,8,1600,16,0,"",0,0,"",0,10
40302,"",897,"","",40301,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,160,80,160,80,160,"",0,264,8,160,16,0,"",0,0,"",0,10
40401,"",116,"","",40401,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,464,8,160,16,0,"",0,0,"",0,10
40402,"",741,"","",40402,"",0,1,1,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,0,80,0,0,0,0,0,"",0,1250,0,160,16,0,"",0,0,"",0,10
40501,"",100,"","",40501,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,22109,"",100,0,"",0,0
40502,"",368,"","",40502,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
40601,"",40,"","",40601,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
40602,"",974,"","",40602,"",0,1,1,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,160,80,160,80,160,"",0,264,8,160,16,0,"",0,0,"",0,10
40603,"",776,"","",40603,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,160,80,160,80,160,"",0,264,8,160,16,0,"",0,0,"",0,0
40604,"",311,"","",40604,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
40701,"",57,"","",40701,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,22113,"",100,0,"",0,0
40801,"",176,"","",40801,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
40901,"",474,"","",40901,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,664,8,160,16,0,"",0,0,"",0,10
40902,"",880,"","",40901,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,0,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,0
41001,"",952,"","",41001,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
41101,"",87,"","",41101,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,128,8,80,16,0,"",0,0,"",0,0
41102,"",3,"","",41101,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,564,8,160,16,0,"",0,0,"",0,10
41103,"",214,"","",41101,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,22136,"",100,0,"",0,0
41201,"",111,"","",41201,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,22149,"",100,0,"",0,0
