int 0,empty 1,string2 2,string2 3,int 4,int 5,int 6,int 7,int 8,int 9,int 10,int 11,int 12,int 13,int 14,int 15,int 16,int 17,empty 18,bool 19,bool 20,bool 21,bool 22,bool 23,bool 24,bool 25,bool 26,bool 27,bool 28,bool 29,bool 30,bool 31,bool 32,bool 33,bool 34,bool 35,bool 36,bool 37,bool 38,bool 39,bool 40,bool 41,bool 42,bool 43,bool 44,bool 45,bool 46,bool 47,bool 48,bool 49,bool 50,int 51,bool 52,bool 53,bool 54,bool 55,bool 56,bool 57,bool 58,bool 59,bool 60,int 61,int 62,int 63,int 64,int 65,int 66,int 67,int 68,int 69,int 70,int 71,int 72,empty 73,int 74,int 75,empty 76,int 77,int 78,empty 79,int 80,int 81,empty 82,int 83,int 84,empty 85,int 86,int 87,empty 88,int 89,int 90,empty 91,int 92,int 93,empty 94,int 95,int 96,empty 97,int 98,int 99,empty 100,int 101,int 102,empty 103,int 104,int 105,empty 106,int 107,int 108,empty 109,int 110,int 111,empty 112,int 113,int 114,empty 115,int 116,int 117,empty 118,int 119,int 120,int 121,int 122,float 123,bool 124,bool 125,int 126,empty 127,int 128,int 129,int 130,int 131,int 132,int 133,int 134,int 135
461,"","char_SKULLMAMMON","chr461",6,0,0,0,1,0,3,0,0,0,0,0,1,3,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,99,1910,560,1580,1527,445,347,675,1,21882,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,31012,"",2,24502,"",25,27311,"",35,24541,"",45,3,2,8,0,1,0,24611,"",0,0,0,324,461,-1,0,-1
463,"","char_BLIMPMON","chr463",4,0,1,0,1,0,0,0,3,1,3,0,0,0,"",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,99,1148,584,175,295,270,330,215,16,27521,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,20881,"",2,34091,"",15,23382,"",25,0,"",1,2,2,7,0,1,0,24631,"",146,91,51,134,463,-1,0,-1
465,"","char_MASTERBLIMPMON","chr465",5,0,1,0,1,0,0,0,3,1,3,0,0,0,"",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,99,2380,827,224,445,515,744,437,16,22261,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,22301,"",2,30153,"",20,26871,"",30,30252,"",40,2,2,7,0,1,0,24651,"",129,144,154,257,465,-1,0,-1
466,"","char_DORIMON","chr466",2,0,6,0,3,0,0,1,1,3,1,3,0,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,385,224,170,130,130,125,130,1,26142,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,22091,"",5,0,"",1,0,"",1,0,"",1,1,1,1,0,1,0,24661,"",80,135,179,14,466,-1,0,-1
474,"","char_DINOHUMON","chr474",4,0,1,0,0,3,3,0,0,1,1,0,0,0,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,749,360,365,335,195,330,220,13,20581,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,21842,"",2,26801,"",15,30301,"",25,0,"",1,2,2,3,0,1,0,24741,"",0,0,0,127,474,-1,0,-1
479,"","char_LOADERLIOMON","chr479",5,0,0,0,0,0,0,1,0,1,3,3,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,99,1155,616,935,615,630,525,720,1,26791,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,20602,"",2,27031,"",20,23851,"",30,21771,"",40,2,2,3,0,1,0,24791,"",0,0,0,228,479,-1,0,-1
484,"","char_JEWELBEEMON","chr484",5,0,0,0,1,0,1,0,3,0,3,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,99,1631,864,1235,560,730,565,1045,7,27472,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,27191,"",2,20041,"",20,24171,"",30,30093,"",40,2,2,3,0,1,0,24841,"",238,236,203,211,484,-1,0,-1
489,"","char_AGUMON_KIZUNA","chr489",7,0,5,0,4,1,2,0,0,1,3,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,99,2800,1440,1500,1000,900,900,1150,1,26981,"",1,20521,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,32241,"",2,24252,"",25,33021,"",35,24381,"",45,4,2,3,0,1,0,24891,"",0,0,0,449,489,-1,0,-1
490,"","char_GABUMON_KIZUNA","chr490",7,0,5,0,0,0,4,1,2,1,0,3,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,99,2660,1600,1250,1250,1000,900,1150,13,20331,"",1,21264,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,21001,"",2,30062,"",25,24381,"",35,22133,"",45,4,2,3,0,1,0,24901,"",80,135,179,451,490,-1,0,-1
491,"","char_GREATGRYZMON","chr491",5,0,0,0,3,1,0,0,0,1,0,3,0,0,"",0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,965,672,635,820,695,755,575,13,30143,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,21481,"",2,20981,"",20,27591,"",30,20141,"",40,2,2,3,0,1,0,24841,"",80,135,179,207,491,-1,0,-1
492,"","char_CHARISMON","chr492",6,0,2,1,2,0,3,0,0,0,0,3,0,0,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,1631,872,1235,560,730,565,1045,7,20752,"",1,21801,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,22322,"",2,32051,"",25,27321,"",35,34041,"",45,3,2,3,0,1,0,24851,"",0,0,0,376,492,-1,0,-1
510,"","char_PYOCOMON","chr510",2,0,6,0,1,0,1,0,0,0,3,1,3,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,99,399,192,150,140,170,125,130,4,21732,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30261,"",5,0,"",1,0,"",1,0,"",1,1,1,2,0,1,0,25101,"",254,208,238,17,510,-1,0,-1
512,"","char_TANEMON","chr512",2,0,6,0,1,0,1,3,0,0,3,1,3,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,99,385,192,165,140,155,120,130,13,20391,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,23821,"",5,0,"",1,0,"",1,0,"",1,1,1,2,0,1,0,25121,"",178,186,78,10,512,-1,0,-1
514,"","char_PUKAMON","chr514",2,0,6,0,1,3,3,0,0,1,3,1,0,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,315,336,80,120,205,165,130,16,24401,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,20531,"",5,0,"",1,0,"",1,0,"",1,1,1,1,0,1,0,25141,"",143,128,128,18,514,-1,0,-1
515,"","char_NYAROMON","chr515",2,0,6,0,1,1,0,3,3,0,0,0,1,3,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,99,280,416,80,105,210,140,185,10,32141,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,20211,"",5,0,"",1,0,"",1,0,"",1,1,1,2,0,1,0,25151,"",248,243,116,15,515,-1,0,-1
548,"","char_YUNIMON","chr548",4,0,0,0,0,0,0,0,3,0,1,0,3,1,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,1,99,630,520,225,175,405,275,300,4,21621,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,21786,"",2,20971,"",15,20581,"",25,0,"",1,2,2,3,0,1,0,25481,"",196,196,205,106,548,-1,0,-1
563,"","char_ELECMON","chr563",3,0,1,0,0,1,1,0,3,3,0,0,0,0,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,99,518,384,180,165,205,165,195,4,21941,"",2,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,27481,"",2,21172,"",10,0,"",0,0,"",1,1,1,1,0,1,0,25631,"",229,106,77,-1,563,-1,0,-1
564,"","char_ELECMON","chr564",3,0,1,0,0,1,1,0,3,3,0,0,0,0,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,99,560,360,180,165,205,165,205,4,20511,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,21881,"",2,21351,"",10,0,"",0,0,"",1,1,1,1,0,1,0,25641,"",229,106,77,40,564,-1,0,-1
567,"","char_PAGUMON","chr567",2,0,6,0,1,3,3,1,0,1,3,0,0,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,99,294,384,110,100,200,135,180,10,29122,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30336,"",5,0,"",1,0,"",1,0,"",1,1,1,1,0,1,0,25671,"",170,175,188,16,567,-1,0,-1
569,"","char_GAZIMON","chr569",3,0,2,0,1,0,3,0,3,0,1,0,0,0,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,99,546,240,330,110,140,145,245,1,27671,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,22132,"",2,32191,"",10,0,"",0,0,"",1,1,1,1,0,1,0,25691,"",177,177,203,62,569,-1,0,-1
573,"","char_HYOKOMON","chr573",3,0,0,0,0,3,3,1,0,0,1,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,503,264,280,200,205,205,280,7,20111,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30072,"",2,27792,"",10,0,"",0,0,"",1,1,1,1,0,1,0,25731,"",0,0,0,31,573,-1,0,-1
574,"","char_BURAIMON","chr574",4,0,0,0,0,0,3,0,1,1,3,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,784,424,375,260,270,260,380,7,26751,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,26821,"",2,30111,"",15,20731,"",25,0,"",1,2,2,3,0,1,0,25741,"",0,0,0,102,574,-1,0,-1
575,"","char_BUTEN","chr575",5,0,0,0,3,1,0,1,0,3,0,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,1281,688,795,605,575,600,805,7,23171,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30243,"",2,21921,"",20,26161,"",30,27161,"",40,2,2,3,0,1,0,25751,"",0,0,0,218,575,-1,0,-1
576,"","char_NANOMON","chr576",5,0,2,1,0,3,3,0,0,1,0,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,99,1113,728,310,575,1240,825,510,4,20801,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,23091,"",2,30072,"",20,20352,"",30,27472,"",40,2,2,7,0,1,0,25761,"",177,176,176,285,576,-1,0,-1
577,"","char_SHAMAMON","chr577",3,0,2,0,1,0,0,3,3,1,1,0,0,0,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,99,489,400,260,160,125,205,155,16,27791,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,23221,"",2,21331,"",10,0,"",0,0,"",1,1,1,1,0,1,0,25771,"",0,0,0,66,577,-1,0,-1
578,"","char_SNOWGOBURIMON","chr578",3,0,2,0,2,3,3,0,0,1,0,0,0,0,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,99,553,256,275,230,100,195,165,1,24071,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,32081,"",2,23671,"",10,0,"",0,0,"",1,1,1,1,0,1,0,25781,"",0,0,0,68,578,-1,0,-1
579,"","char_FUGAMON","chr579",4,0,2,0,3,1,1,0,0,0,3,0,0,0,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,99,756,496,405,225,245,260,220,1,30263,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,20752,"",2,23822,"",15,27033,"",25,0,"",1,2,2,3,0,1,0,25791,"",0,0,0,163,579,-1,0,-1
580,"","char_HYOUGAMON","chr580",4,0,2,0,1,3,3,0,0,0,0,1,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,99,826,360,425,290,230,250,240,1,20602,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30233,"",2,21841,"",15,22252,"",25,0,"",1,2,2,3,0,1,0,25801,"",0,0,0,162,580,-1,0,-1
582,"","char_OTAMAMON","chr582",3,0,2,0,1,3,0,3,0,1,0,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,99,560,424,70,145,345,275,190,4,27034,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30052,"",2,23462,"",10,0,"",0,0,"",1,1,1,1,0,1,0,25821,"",105,101,129,61,582,-1,0,-1
584,"","char_FANTOMON","chr584",5,0,2,0,1,0,3,0,0,0,0,0,1,3,"",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,99,944,712,530,647,1105,907,705,4,30052,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30302,"",2,24161,"",20,27281,"",30,21882,"",40,2,2,6,0,1,0,25841,"",134,139,148,286,584,-1,0,-1
586,"","char_FLYMON","chr586",4,0,2,0,1,0,0,3,3,0,1,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,99,525,424,445,245,280,200,375,7,21331,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,24512,"",2,25861,"",15,20731,"",25,0,"",1,2,3,8,0,1,0,25861,"",211,195,72,164,586,-1,0,-1
588,"","char_MAMMON","chr588",5,0,0,0,1,0,3,0,0,1,3,0,0,0,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,99,1603,688,725,685,750,615,450,4,20961,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30042,"",2,21832,"",20,32031,"",30,23121,"",40,2,2,8,0,1,0,25881,"",156,106,72,222,588,-1,0,-1
590,"","char_RAREMON","chr590",4,0,2,0,1,3,0,0,0,0,0,0,1,3,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,99,1225,264,280,340,245,373,200,1,22133,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,20041,"",2,30152,"",15,22401,"",25,0,"",1,2,2,6,0,1,0,25901,"",142,156,188,171,590,-1,0,-1
592,"","char_DOKUGUMON","chr592",4,0,2,0,1,0,0,3,1,0,3,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,99,700,408,355,270,340,205,365,7,32141,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,24121,"",2,30332,"",15,30274,"",25,0,"",1,2,2,8,0,1,0,25921,"",0,0,0,158,592,-1,0,-1
594,"","char_GIZAMON","chr594",3,0,2,0,0,3,0,0,3,1,1,0,0,0,"",0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,99,496,272,245,200,280,200,160,4,27431,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,21271,"",2,23771,"",10,0,"",0,0,"",1,1,1,1,0,1,0,25941,"",191,77,14,63,594,-1,0,-1
595,"","char_GOTTSUMON","chr595",3,0,1,0,0,3,0,1,1,0,4,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,99,475,272,220,305,255,230,180,13,22133,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,21901,"",2,21682,"",10,0,"",0,0,"",1,1,1,1,0,1,0,25951,"",132,145,138,46,595,-1,0,-1
596,"","char_PUMPMON","chr596",5,0,1,0,1,0,0,3,0,0,3,1,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,99,1456,624,620,485,775,605,590,4,30213,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,20171,"",2,26172,"",20,26021,"",30,27251,"",40,2,1,1,0,1,0,25961,"",207,140,36,251,596,-1,0,-1
597,"","char_SNIMON","chr597",4,0,0,0,1,0,0,3,1,0,0,3,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,99,658,376,390,315,305,250,350,7,27241,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30112,"",2,23831,"",15,30031,"",25,0,"",1,2,2,8,0,1,0,25971,"",0,0,0,94,597,-1,0,-1
598,"","char_TUSKMON","chr598",4,0,2,0,0,0,1,1,0,3,3,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,99,902,368,430,365,155,205,315,1,24391,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,22332,"",2,24241,"",15,23823,"",25,0,"",1,2,2,3,0,1,0,25981,"",65,77,45,155,598,-1,0,-1
600,"","char_VENOMMYOTISMON","chr600",6,0,2,0,3,0,0,0,0,1,0,0,1,3,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,99,1917,776,1165,515,970,670,765,1,30154,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30052,"",2,25841,"",25,23591,"",35,21262,"",45,3,2,3,0,1,0,26001,"",131,39,26,371,600,-1,0,-1
601,"","char_WITCHMON","chr601",4,0,1,0,0,3,0,1,3,0,1,0,0,0,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,99,672,440,155,180,565,345,310,4,21021,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,27051,"",2,21791,"",15,30053,"",25,0,"",1,2,3,4,0,1,0,26011,"",160,34,19,113,601,-1,0,-1
602,"","char_MISTYMON","chr602",5,0,2,0,3,3,0,0,0,1,1,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,15,1,99,944,760,615,575,955,740,580,4,21181,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,20851,"",2,26031,"",20,26821,"",30,21811,"",40,2,2,3,0,1,0,26021,"",0,0,0,292,602,-1,0,-1
603,"","char_MEDIEVALDUKEMON","chr603",6,0,1,3,0,0,1,0,3,1,0,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,1,99,1351,728,690,960,1300,1005,825,4,21771,"",1,21703,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,20851,"",2,21762,"",25,22281,"",35,24401,"",45,3,2,3,0,1,0,26031,"",0,0,0,366,603,-1,0,-1
604,"","char_GRACENOVAMON","chr604",7,0,0,1,0,0,0,0,0,1,0,0,3,3,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,1,99,2303,984,1015,1015,1270,1015,965,4,21391,"",1,20192,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30062,"",2,22411,"",25,27442,"",35,22131,"",45,4,2,3,0,1,0,26041,"",0,0,0,434,604,-1,0,-1
605,"","char_ANOMALOCARIMON","chr605",5,0,1,0,1,3,0,0,0,1,3,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12,1,99,1218,800,650,785,600,595,655,13,21161,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,26161,"",2,20801,"",20,30081,"",30,21621,"",40,2,2,3,0,1,0,26051,"",189,158,114,230,605,-1,0,-1
606,"","char_HANGYOMON","chr606",5,0,1,0,1,3,3,0,0,0,0,1,0,0,"",0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,99,1113,704,750,530,675,415,725,1,26001,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,25971,"",2,27391,"",20,27401,"",30,30201,"",40,2,2,3,0,1,0,26061,"",31,94,144,249,606,-1,0,-1
