int 0,int 1,int 2,empty 3,int 4,int 5,int 6,int 7,int 8,int 9,int 10,int 11,int 12,empty 13,int 14,int 15,int 16,int 17,int 18,empty 19,int 20,int 21,int 22,int 23,int 24,empty 25,int 26,int 27,int 28,int 29,int 30,empty 31,int 32,int 33,int 34,int 35,int 36,empty 37,int 38,int 39,int 40,int 41,int 42,empty 43,int 44,int 45,int 46,int 47,int 48,empty 49,int 50,int 51,int 52,int 53,int 54,empty 55,int 56,int 57,int 58,int 59,int 60,empty 61,int 62,int 63,int 64,int 65,int 66,empty 67,int 68,int 69,int 70,int 71
4310100,43101,0,"",-1,0,0,0,0,0,0,0,24311,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
4310200,43102,0,"",-1,0,0,0,0,0,0,0,24311,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
4340100,43401,0,"",-1,0,0,0,0,0,0,0,24341,"",30,0,0,0,30063,"",20,0,0,0,30143,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
4340200,43402,0,"",-1,0,0,0,0,0,0,0,24341,"",20,0,0,0,30063,"",20,0,0,0,30143,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
4350100,43501,0,"",-1,0,0,0,0,0,0,0,24351,"",20,0,0,0,24352,"",20,0,0,0,30333,"",30,0,0,0,30293,"",30,0,0,0,34031,"",10,0,0,0,34051,"",10,0,0,0,34061,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
4350101,43501,1,"",-1,10,0,15,0,102,0,0,24351,"",50,0,0,0,24352,"",10,0,0,0,30333,"",10,0,0,0,30293,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
4350102,43501,2,"",-1,20,0,15,0,87,0,0,24351,"",20,0,0,0,24352,"",20,0,0,0,30333,"",30,0,0,0,30293,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
4350103,43501,3,"",-1,30,0,15,0,88,0,0,24351,"",20,0,0,0,24352,"",20,0,0,0,30333,"",30,0,0,0,30293,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
4370100,43701,0,"",-1,0,0,0,0,0,0,0,24371,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
4380100,43801,0,"",-1,0,0,0,0,0,0,0,24381,"",50,0,0,0,30163,"",50,0,0,0,24382,"",0,0,0,0,24383,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
4380200,43802,0,"",-1,0,0,0,0,0,0,0,24381,"",50,0,0,0,30163,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
4390100,43901,0,"",-1,0,0,0,0,0,0,0,24391,"",20,0,0,0,24392,"",20,0,0,0,30303,"",30,0,0,0,30293,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
4400200,44002,0,"",-1,0,0,0,0,0,0,0,44401,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
4400201,44002,1,"",-1,20,2,20,0,4,0,0,24401,"",10,9,2,1,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
4400202,44002,2,"",-1,10,0,19,0,3,0,0,44401,"",5,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",15,0,0,0
4400300,44003,0,"",-1,0,0,0,0,0,0,0,24401,"",10,0,0,0,44401,"",10,0,0,0,30303,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",10,0,0,0
4400301,44003,1,"",-1,10,2,18,0,1,0,0,40001,"",10,2,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
4400302,44003,2,"",-1,20,2,21,0,1,0,0,24401,"",10,0,0,0,44401,"",10,0,0,0,30303,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",10,0,0,0
4430100,44301,0,"",-1,0,0,0,0,0,0,0,24431,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
4500100,45001,0,"",-1,0,0,0,0,0,0,0,24502,"",30,0,0,0,30053,"",20,0,0,0,30113,"",30,0,0,0,34051,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
4510100,45101,0,"",-1,0,0,0,0,0,0,0,24511,"",20,0,0,0,30143,"",30,0,0,0,30153,"",20,0,0,0,33061,"",10,0,0,0,24512,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
4520100,45201,0,"",-1,0,0,0,0,0,0,0,24521,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
4520200,45202,0,"",-1,0,0,0,0,0,0,0,24521,"",20,7,0,0,30181,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
4520201,45202,1,"",-1,10,2,1,0,0,50,0,40001,"",10,2,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
4520202,45202,2,"",-1,20,0,15,0,108,0,0,24521,"",40,7,0,0,30181,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
4530100,45301,0,"",-1,0,0,0,0,0,0,0,24531,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
4540100,45401,0,"",-1,0,0,0,0,0,0,0,24541,"",20,0,0,0,32071,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
4550100,45501,0,"",-1,0,0,0,0,0,0,0,24551,"",20,0,0,0,30052,"",20,0,0,0,33011,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
4560100,45601,0,"",-1,0,0,0,0,0,0,0,24561,"",10,0,0,0,30222,"",10,0,0,0,30335,"",10,0,0,0,40002,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",10,0,0,0
4560101,45601,1,"",-1,10,0,15,0,108,0,0,24561,"",30,0,0,0,30222,"",20,0,0,0,30335,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
4570100,45701,0,"",-1,0,0,0,0,0,0,0,24571,"",20,0,0,0,30281,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
4580100,45801,0,"",-1,0,0,0,0,0,0,0,24581,"",20,8,1,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",60,3,1,0
4610100,46101,0,"",-1,0,0,0,0,0,0,0,24611,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
4610200,46102,0,"",-1,0,0,0,0,0,0,0,24611,"",20,0,0,0,30163,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
4610201,46102,1,"",-1,10,0,1,0,0,20,0,0,"",0,0,0,0,30163,"",20,0,0,0,30336,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",40,0,0,0
4630100,46301,0,"",-1,0,0,0,0,0,0,0,24631,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
4650100,46501,0,"",-1,0,0,0,0,0,0,0,24651,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
4660100,46601,0,"",-1,0,0,0,0,0,0,0,24661,"",30,0,0,0,32071,"",20,0,0,0,32141,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
4660200,46602,0,"",-1,0,0,0,0,0,0,0,24661,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
4740100,47401,0,"",-1,0,0,0,0,0,0,0,24741,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
4790100,47901,0,"",-1,0,0,0,0,0,0,0,24791,"",50,0,0,0,30154,"",30,0,0,0,30242,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
4890100,48901,0,"",-1,0,0,0,0,0,0,0,24891,"",60,4,1,0,24892,"",20,0,0,0,30336,"",20,0,0,0,30013,"",40,0,0,0,32061,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",2,0,0,0
4890101,48901,1,"",-1,10,0,1,0,0,70,0,24891,"",20,4,1,0,24892,"",60,0,0,0,30336,"",40,0,0,0,30013,"",10,0,0,0,32061,"",20,0,0,0,40001,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
4890102,48901,2,"",-1,20,0,15,0,108,0,0,24891,"",20,4,1,0,24892,"",60,0,0,0,30336,"",40,0,0,0,30013,"",10,0,0,0,32061,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
4890103,48901,3,"",-1,30,0,15,0,32,0,0,24891,"",50,4,1,0,24892,"",50,0,0,0,30336,"",2,0,0,0,30013,"",2,0,0,0,32061,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
4890104,48901,4,"",-1,40,0,18,0,1,0,0,24891,"",0,4,1,0,24892,"",0,0,0,0,30336,"",0,0,0,0,30013,"",0,0,0,0,32061,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
4900100,49001,0,"",-1,0,0,0,0,0,0,0,24901,"",20,4,1,0,24902,"",50,0,0,0,30033,"",20,0,0,0,30126,"",20,0,0,0,40002,"",60,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",1,0,0,0
4900101,49001,1,"",-1,10,0,15,0,108,0,0,24901,"",20,4,1,0,24902,"",50,0,0,0,30033,"",20,0,0,0,30126,"",20,0,0,0,30066,"",10,0,0,0,30243,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",1,0,0,0
4900102,49001,2,"",-1,30,0,4,0,1,30,0,24901,"",50,4,1,0,24902,"",0,0,0,0,30023,"",10,4,0,0,30103,"",10,4,1,0,30043,"",10,4,1,0,30233,"",10,4,1,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
4910100,49101,0,"",-1,0,0,0,0,0,0,0,24911,"",20,0,0,0,34061,"",10,0,0,0,30096,"",20,0,0,0,30163,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
4910101,49101,1,"",-1,10,0,15,0,88,0,0,24911,"",20,0,0,0,34061,"",0,0,0,0,30096,"",20,0,0,0,30163,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
4920100,49201,0,"",-1,0,0,0,0,0,0,0,24922,"",0,0,0,0,30306,"",40,0,0,0,30223,"",40,0,0,0,24923,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
4920101,49201,1,"",-1,10,0,1,0,0,60,0,24922,"",40,0,0,0,30306,"",30,0,0,0,30223,"",20,0,0,0,24923,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
5100100,51001,0,"",-1,0,0,0,0,0,0,0,25101,"",20,0,0,0,30081,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
5120100,51201,0,"",-1,0,0,0,0,0,0,0,25121,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",40,0,0,0
5120101,51201,1,"",-1,10,0,17,0,37,0,0,25121,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
5140100,51401,0,"",-1,0,0,0,0,0,0,0,25141,"",20,0,0,0,30101,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
5150100,51501,0,"",-1,0,0,0,0,0,0,0,25151,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
5480100,54801,0,"",-1,0,0,0,0,0,0,0,25481,"",30,0,0,0,31011,"",5,0,0,0,30272,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",10,0,0,0
5480200,54802,0,"",-1,0,0,0,0,0,0,0,25481,"",20,0,0,0,30273,"",15,0,0,0,31021,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",10,0,0,0
5480201,54802,1,"",-1,10,0,3,0,0,40,0,25481,"",20,0,0,0,30273,"",15,0,0,0,31021,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",10,0,0,0
5640100,56401,0,"",-1,0,0,0,0,0,0,0,25641,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
5670100,56701,0,"",-1,0,0,0,0,0,0,0,25671,"",20,0,0,0,30281,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
5690100,56901,0,"",-1,0,0,0,0,0,0,0,25691,"",20,0,0,0,30191,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
5730100,57301,0,"",-1,0,0,0,0,0,0,0,25731,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
5740100,57401,0,"",-1,0,0,0,0,0,0,0,25741,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
5750100,57501,0,"",-1,0,0,0,0,0,0,0,25751,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
5760100,57601,0,"",-1,0,0,0,0,0,0,0,25761,"",30,0,0,0,30143,"",30,0,0,0,30243,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
5760101,57601,1,"",-1,10,0,1,0,0,70,0,40001,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
5760102,57601,2,"",-1,20,0,15,0,108,0,0,25761,"",30,0,0,0,30143,"",30,0,0,0,30243,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
5760200,57602,0,"",-1,0,0,0,0,0,0,0,25761,"",30,0,0,0,30143,"",30,0,0,0,30243,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
5770100,57701,0,"",-1,0,0,0,0,0,0,0,25771,"",30,0,0,0,32141,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
5780100,57801,0,"",-1,0,0,0,0,0,0,0,25781,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
5790100,57901,0,"",-1,0,0,0,0,0,0,0,25791,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
5800100,58001,0,"",-1,0,0,0,0,0,0,0,25801,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
5820100,58201,0,"",-1,0,0,0,0,0,0,0,25821,"",20,0,0,0,30051,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
5840100,58401,0,"",-1,0,0,0,0,0,0,0,25841,"",30,0,0,0,30292,"",20,0,0,0,30302,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
5860100,58601,0,"",-1,0,0,0,0,0,0,0,25861,"",10,0,0,0,30072,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
5880100,58801,0,"",-1,0,0,0,0,0,0,0,25881,"",30,0,0,0,30113,"",10,0,0,0,30163,"",20,0,0,0,30126,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
5900100,59001,0,"",-1,0,0,0,0,0,0,0,25901,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
5900200,59002,0,"",-1,0,0,0,0,0,0,0,25901,"",20,0,0,0,30312,"",10,0,0,0,30302,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",10,0,0,0
5900201,59002,1,"",-1,10,0,1,0,36,65,0,25901,"",10,0,0,0,30312,"",0,0,0,0,30302,"",10,0,0,0,32221,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",10,0,0,0
5900202,59002,2,"",-1,20,0,1,0,0,35,0,25901,"",0,0,0,0,30312,"",10,0,0,0,30302,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
5920100,59201,0,"",-1,0,0,0,0,0,0,0,25921,"",50,0,0,0,33011,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
5920200,59202,0,"",-1,0,0,0,0,0,0,0,25921,"",20,0,0,0,33011,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",10,0,0,0
5940100,59401,0,"",-1,0,0,0,0,0,0,0,25941,"",20,0,0,0,32011,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
5950100,59501,0,"",-1,0,0,0,0,0,0,0,25951,"",20,0,0,0,30311,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",60,3,1,0
5960100,59601,0,"",-1,0,0,0,0,0,0,0,25961,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
5970100,59701,0,"",-1,0,0,0,0,0,0,0,25971,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
5970300,59703,0,"",-1,0,0,0,0,0,0,0,25971,"",30,0,0,0,30096,"",20,0,0,0,32081,"",20,0,0,0,34021,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
